#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
26.2%,1312500,5249.999999903502,-3531892.281382719,575352.7925135691,310.91537249041687,221,1:36:03
26.3%,1315000,5259.999999903265,-3530910.2619110495,574889.1823720816,310.6648418217445,221,1:35:59
26.4%,1317500,5269.999999903029,-3524314.0045918245,574094.5238651141,310.2354156524249,221,1:35:55
26.4%,1320000,5279.999999902792,-3527155.0422761384,576997.143089864,311.8039644614405,221,1:35:51
26.4%,1322500,5289.999999902556,-3528861.7731194906,575802.4439711713,311.1583600143332,221,1:35:48
26.5%,1325000,5299.999999902319,-3526404.6713701803,576495.8950479068,311.533094616533,221,1:35:44
26.6%,1327500,5309.999999902083,-3531400.450615486,576054.5549770766,311.2945984898042,221,1:35:40
26.6%,1330000,5319.999999901846,-3532544.746635245,576282.9146852647,311.4180019818128,221,1:35:36
26.6%,1332500,5329.99999990161,-3527559.6336574852,575218.9824180589,310.843062741981,221,1:35:32
26.7%,1335000,5339.9999999013735,-3531010.6122683138,576723.8037339714,311.65625438032254,221,1:35:28
26.8%,1337500,5349.999999901137,-3531559.799158495,577463.7556853638,312.0561176287254,221,1:35:24
26.8%,1340000,5359.999999900901,-3525567.276122272,575033.841031464,310.74301403460436,221,1:35:20
26.9%,1342500,5369.999999900664,-3530425.3188682664,576400.4375223592,311.48151024517193,221,1:35:17
26.9%,1345000,5379.999999900428,-3530451.450487701,577110.6819670771,311.8653198294167,221,1:35:13
26.9%,1347500,5389.999999900191,-3526509.868130684,574758.3682141481,310.59415105049925,221,1:35:09
27.0%,1350000,5399.999999899955,-3529605.4502805863,576299.2357198833,311.42682171923985,221,1:35:05
27.1%,1352500,5409.999999899718,-3530900.130408114,577541.5490966254,312.09815647472465,221,1:35:01
27.1%,1355000,5419.999999899482,-3529156.351033693,575445.7432456277,310.9656022135664,221,1:34:57
27.1%,1357500,5429.999999899245,-3534492.357587049,573855.5933166347,310.1062997752684,221,1:34:53
27.2%,1360000,5439.999999899009,-3529790.975784639,574959.4883592029,310.70283453240575,221,1:34:50
27.2%,1362500,5449.999999898772,-3529526.787059108,575422.9436416774,310.9532815166877,221,1:34:46
27.3%,1365000,5459.999999898536,-3531961.827941669,573507.5634813611,309.9182276440824,221,1:34:42
27.4%,1367500,5469.999999898299,-3529900.166669978,576341.0843307847,311.44943632477566,221,1:34:38
27.4%,1370000,5479.999999898063,-3530433.3384049367,576827.9428664391,311.7125302124438,221,1:34:34
27.4%,1372500,5489.9999998978265,-3529570.898483455,576955.4788881259,311.7814495089253,221,1:34:30
27.5%,1375000,5499.99999989759,-3528783.027104344,576125.2372898753,311.3327945634102,221,1:34:26
27.6%,1377500,5509.9999998973535,-3530602.246454796,574929.7393967654,310.6867584659335,221,1:34:22
27.6%,1380000,5519.999999897117,-3530050.287161162,578321.9339774348,312.51986930737246,221,1:34:18
27.6%,1382500,5529.999999896881,-3532086.311757887,576243.3096532052,311.3965997857072,221,1:34:15
27.7%,1385000,5539.999999896644,-3530092.7451702897,575411.7507261441,310.9472329677842,221,1:34:11
27.8%,1387500,5549.999999896408,-3533039.841067817,575902.1534449103,311.21224209950213,221,1:34:07
27.8%,1390000,5559.999999896171,-3528859.152775543,576739.1601731649,311.66455285922814,221,1:34:03
27.9%,1392500,5569.999999895935,-3528628.322342135,576544.8040670843,311.55952460195,221,1:33:59
27.9%,1395000,5579.999999895698,-3527490.94204602,574156.6295983817,310.26897702110847,221,1:33:55
27.9%,1397500,5589.999999895462,-3532245.27103772,575846.4799528315,311.1821566549666,221,1:33:51
28.0%,1400000,5599.999999895225,-3529005.52018792,573389.5814949436,309.8544712606399,221,1:33:47
28.1%,1402500,5609.999999894989,-3528903.1155322436,577061.7175728739,311.8388599198438,221,1:33:43
28.1%,1405000,5619.999999894752,-3531624.408378411,574826.5888065554,310.63101683298225,221,1:33:39
28.1%,1407500,5629.999999894516,-3528787.4537718277,575770.9105470881,311.1413196411531,221,1:33:36
28.2%,1410000,5639.999999894279,-3530343.6545785237,575588.6851949256,311.0428467320405,221,1:33:32
28.2%,1412500,5649.999999894043,-3528650.188472856,574925.0597275144,310.68422961558775,221,1:33:28
28.3%,1415000,5659.9999998938065,-3528558.231149439,575200.0187307461,310.8328149392739,221,1:33:24
28.4%,1417500,5669.99999989357,-3530515.480340004,575513.4056978279,311.0021663822003,221,1:33:20
28.4%,1420000,5679.999999893334,-3532766.345701875,574775.9145175894,310.60363291196103,221,1:33:16
28.4%,1422500,5689.999999893097,-3530320.5589213967,574228.5575543522,310.3078462288607,221,1:33:12
28.5%,1425000,5699.999999892861,-3531180.6718931478,575724.0984746409,311.11602282651796,221,1:33:08
28.6%,1427500,5709.999999892624,-3529584.2404691577,576518.2430754426,311.54517128565874,221,1:33:04
28.6%,1430000,5719.999999892388,-3527116.127037201,573854.0839713756,310.10548413893264,221,1:33:01
28.6%,1432500,5729.999999892151,-3531904.6613914203,575144.7280283722,310.8029363507843,221,1:32:57
28.7%,1435000,5739.999999891915,-3528911.431427961,575772.6616545307,311.1422659235555,221,1:32:53
28.8%,1437500,5749.999999891678,-3532606.0615762547,576401.8722135884,311.48228553915465,221,1:32:49
28.8%,1440000,5759.999999891442,-3530865.1849237587,576138.6576124291,311.34004678263994,221,1:32:45
28.9%,1442500,5769.999999891205,-3530784.236481888,576435.4937802114,311.5004543254129,221,1:32:41
28.9%,1445000,5779.999999890969,-3530346.7083231304,576138.5987324547,311.3400149644418,221,1:32:37
28.9%,1447500,5789.999999890732,-3527849.1992066577,575241.0421904257,310.85498364065694,221,1:32:33
29.0%,1450000,5799.999999890496,-3528562.5114110895,573731.7245625369,310.0393622365594,221,1:32:29
29.1%,1452500,5809.9999998902595,-3529534.8341880813,577004.9261042858,311.80817033105563,221,1:32:25
29.1%,1455000,5819.999999890023,-3532375.3927634135,578693.5032926629,312.72066195764444,221,1:32:22
29.1%,1457500,5829.9999998897865,-3530183.306626495,577078.8720456592,311.8481300396126,221,1:32:18
29.2%,1460000,5839.99999988955,-3529198.8087250926,575325.4616050597,310.90060311811123,221,1:32:14
29.2%,1462500,5849.999999889314,-3530402.2292695623,575766.3604043592,311.13886078575183,221,1:32:10
29.3%,1465000,5859.999999889077,-3528839.3153527733,574912.943644656,310.6776821955281,221,1:32:06
29.4%,1467500,5869.999999888841,-3533684.6574721895,575624.4505115509,311.06217398113967,221,1:32:02
29.4%,1470000,5879.999999888604,-3532595.638072856,575985.8341957298,311.25746240980544,221,1:31:58
29.4%,1472500,5889.999999888368,-3528860.30232843,575132.6912991832,310.79643181271996,221,1:31:54
29.5%,1475000,5899.999999888131,-3529954.3249803595,576752.1265202805,311.6715597542945,221,1:31:50
29.6%,1477500,5909.999999887895,-3531565.3668775223,575200.3863130745,310.83301357739305,221,1:31:46
29.6%,1480000,5919.999999887658,-3530630.4594280366,576920.2394741592,311.7624064527998,221,1:31:43
29.6%,1482500,5929.999999887422,-3529221.2457603533,577360.3434955173,312.00023462972973,221,1:31:39
29.7%,1485000,5939.999999887185,-3529669.621631358,575735.4515858374,311.1221579436887,221,1:31:35
29.8%,1487500,5949.999999886949,-3532761.6263824943,574969.7707118969,310.70839102150177,221,1:31:31
29.8%,1490000,5959.999999886712,-3528433.8143200465,575072.4201858782,310.76386185583874,221,1:31:27
29.9%,1492500,5969.999999886476,-3526823.8235841934,575543.3611883901,311.018354054577,221,1:31:23
29.9%,1495000,5979.9999998862395,-3528995.7246782947,576178.3549977632,311.36149888560817,221,1:31:19
29.9%,1497500,5989.999999886003,-3530573.9547096565,575522.3618789779,311.00700622035623,221,1:31:15
30.0%,1500000,5999.999999885767,-3527438.5266870614,575431.2049263832,310.9577458391782,221,1:31:11
30.1%,1502500,6009.99999988553,-3530075.28471205,576513.8363495469,311.54278993139894,221,1:31:08
30.1%,1505000,6019.999999885294,-3529218.548454378,575709.2937633083,311.1080224962884,221,1:31:04
30.1%,1507500,6029.999999885057,-3531186.174364118,575064.8400990415,310.7597656464295,221,1:31:00
30.2%,1510000,6039.999999884821,-3527614.3260343,577531.802770125,312.0928896492678,221,1:30:56
30.2%,1512500,6049.999999884584,-3529485.7759243622,574960.0379255058,310.70313151299575,221,1:30:52
30.3%,1515000,6059.999999884348,-3534389.743736295,576806.3492248494,311.70086120656487,221,1:30:48
30.4%,1517500,6069.999999884111,-3528069.5405213423,575272.6766058123,310.8720785886113,221,1:30:44
30.4%,1520000,6079.999999883875,-3529172.732304042,576389.3065622495,311.4754951764112,221,1:30:40
30.4%,1522500,6089.999999883638,-3529951.636823423,575542.0644538507,311.01765331112443,221,1:30:36
30.5%,1525000,6099.999999883402,-3529330.7925128657,574707.5700580392,310.5667001928099,221,1:30:33
30.6%,1527500,6109.999999883165,-3525938.649876617,576033.2649554074,311.28309355734575,221,1:30:29
30.6%,1530000,6119.999999882929,-3530912.243435081,572552.7344891839,309.40224681348536,221,1:30:25
30.6%,1532500,6129.9999998826925,-3530890.0513393637,572897.2615043725,309.588426052822,221,1:30:21
30.7%,1535000,6139.999999882456,-3532903.8969039917,573667.7277469938,310.0047789443572,221,1:30:17
30.8%,1537500,6149.9999998822195,-3530050.1176645644,575907.4004343052,311.2150775244508,221,1:30:13
30.8%,1540000,6159.999999881983,-3526671.854610862,576238.4438092057,311.39397032823473,221,1:30:09
30.9%,1542500,6169.999999881747,-3532897.288810013,573703.9664437709,310.02436200374905,221,1:30:05
30.9%,1545000,6179.99999988151,-3529430.7325909175,577824.9250533342,312.25129024287764,221,1:30:01
30.9%,1547500,6189.999999881274,-3533188.7446512226,574774.1616481368,310.6026856773845,221,1:29:57
31.0%,1550000,6199.999999881037,-3532339.9946214426,576210.1846105938,311.37869931647117,221,1:29:53
31.1%,1552500,6209.999999880801,-3531613.6327746045,575209.3127468012,310.8378373403143,221,1:29:50
31.1%,1555000,6219.999999880564,-3528635.9141797163,576954.5476083977,311.78094625390094,221,1:29:46
31.1%,1557500,6229.999999880328,-3529697.1263615396,572689.5597467569,309.4761859278479,221,1:29:42
31.2%,1560000,6239.999999880091,-3528937.146471735,575993.6646392236,311.2616939096562,221,1:29:38
31.2%,1562500,6249.999999879855,-3529559.840386642,573491.7569003028,309.90968591264124,221,1:29:34
31.3%,1565000,6259.999999879618,-3533680.6765081063,576808.1512543366,311.7018350067733,221,1:29:30
31.4%,1567500,6269.999999879382,-3525419.0462466907,574613.448593999,310.51583781683445,221,1:29:26
31.4%,1570000,6279.999999879145,-3532975.8407778144,576866.0008276543,311.7330963856533,221,1:29:22
31.4%,1572500,6289.999999878909,-3530639.0710860286,575269.6370834822,310.87043605861976,221,1:29:18
31.5%,1575000,6299.9999998786725,-3530117.793524815,574418.7517345713,310.4106254195725,221,1:29:14
31.6%,1577500,6309.999999878436,-3529003.136672592,577413.0382781818,312.0287104070157,221,1:29:11
31.6%,1580000,6319.9999998782,-3529129.4821575694,575287.3071250806,310.87998478704685,221,1:29:07
31.6%,1582500,6329.999999877963,-3533006.2046585437,575895.9833331967,311.20890782771846,221,1:29:03
31.7%,1585000,6339.999999877727,-3532870.1266566403,574756.0623947266,310.5929050068306,221,1:28:59
31.8%,1587500,6349.99999987749,-3530736.5693026613,575353.6083673591,310.9158133703228,221,1:28:55
31.8%,1590000,6359.999999877254,-3532279.4404487982,575617.3385897985,311.0583307638484,221,1:28:51
31.9%,1592500,6369.999999877017,-3530824.189687375,576231.7709491884,311.39036437587845,221,1:28:47
31.9%,1595000,6379.999999876781,-3532084.4875702653,573293.0755189623,309.8023203162799,221,1:28:43
31.9%,1597500,6389.999999876544,-3529370.28811224,574562.5406902089,310.4883276525047,221,1:28:39
32.0%,1600000,6399.999999876308,-3529558.428297911,575582.1398347651,311.03930967943757,221,1:28:36
32.0%,1602500,6409.999999876071,-3533454.7288700417,576529.6582410524,311.5513399364653,221,1:28:32
32.1%,1605000,6419.999999875835,-3530241.3641186412,575759.0821831254,311.134927701746,221,1:28:28
32.1%,1607500,6429.999999875598,-3529552.1043291893,576064.3804600398,311.2999080906876,221,1:28:24
32.2%,1610000,6439.999999875362,-3525307.9217117187,573601.924726343,309.96921959547973,221,1:28:20
32.2%,1612500,6449.9999998751255,-3530525.752495656,576808.0395245375,311.70177462901455,221,1:28:16
32.3%,1615000,6459.999999874889,-3527447.3430613633,574997.6963843189,310.7234817987711,221,1:28:12
32.4%,1617500,6469.9999998746525,-3530782.7214523554,576897.4688463286,311.75010141435047,221,1:28:08
32.4%,1620000,6479.999999874416,-3531977.4179337434,575169.5956371163,310.8163745784878,221,1:28:04
32.5%,1622500,6489.99999987418,-3530694.284137223,574277.4366389825,310.33426003792283,221,1:28:00
32.5%,1625000,6499.999999873943,-3530974.466722138,573841.895722738,310.0988977211478,221,1:27:57
32.5%,1627500,6509.999999873707,-3530393.863093028,576687.1162481996,311.63642879947383,221,1:27:53
32.6%,1630000,6519.99999987347,-3529462.2749120165,575181.092821123,310.82258755128385,221,1:27:49
32.6%,1632500,6529.999999873234,-3532213.772864025,576128.5082130337,311.33456214028723,221,1:27:45
32.7%,1635000,6539.999999872997,-3527612.2133611348,576908.9349103306,311.7562975701814,221,1:27:41
32.8%,1637500,6549.999999872761,-3529363.8264202233,577262.5199455761,311.94737168048533,221,1:27:37
32.8%,1640000,6559.999999872524,-3527123.395607982,577115.3621180307,311.8678489400702,221,1:27:33
32.9%,1642500,6569.999999872288,-3534545.4350612443,575974.664116994,311.2514262016979,221,1:27:29
32.9%,1645000,6579.999999872051,-3527703.827911837,576478.4459364132,311.5236652767084,221,1:27:25
33.0%,1647500,6589.999999871815,-3533110.2324033976,578335.8799212445,312.5274055675084,221,1:27:22
33.0%,1650000,6599.999999871578,-3531121.014743427,574375.9810145262,310.38751251471217,221,1:27:18
33.0%,1652500,6609.999999871342,-3528753.117872758,575374.7530062166,310.927239739243,221,1:27:14
33.1%,1655000,6619.9999998711055,-3529178.692627428,577111.1317503202,311.8655628881564,221,1:27:10
33.1%,1657500,6629.999999870869,-3530438.8514616564,574730.1031014672,310.578876842827,221,1:27:06
33.2%,1660000,6639.999999870633,-3529756.4688405804,573759.4329829152,310.0543356128167,221,1:27:02
33.2%,1662500,6649.999999870396,-3532002.4001213275,578246.5275286115,312.47912035398394,221,1:26:58
33.3%,1665000,6659.99999987016,-3525808.256764708,574320.686568548,310.35763190321313,221,1:26:54
33.4%,1667500,6669.999999869923,-3532320.931435421,577112.5300696171,311.86631852708035,221,1:26:50
33.4%,1670000,6679.999999869687,-3528620.5620991252,573517.8790076413,309.9238020598801,221,1:26:46
33.5%,1672500,6689.99999986945,-3529201.2597533185,576422.516672177,311.4934416152447,221,1:26:43
33.5%,1675000,6699.999999869214,-3527691.921622932,576456.3179003081,311.5117074889343,221,1:26:39
33.5%,1677500,6709.999999868977,-3530508.035277497,573747.0243352812,310.0476300934355,221,1:26:35
33.6%,1680000,6719.999999868741,-3529686.0676106196,576190.9915759127,311.3683275765496,221,1:26:31
33.6%,1682500,6729.999999868504,-3534019.451167656,575129.2344449136,310.7945637603756,221,1:26:27
33.7%,1685000,6739.999999868268,-3529377.1738291327,574889.1351536284,310.6648163053255,221,1:26:23
33.8%,1687500,6749.999999868031,-3529379.9419003353,574869.4179906821,310.6541613312962,221,1:26:19
33.8%,1690000,6759.999999867795,-3529891.670460563,572629.425496387,309.44368993044156,221,1:26:15
33.9%,1692500,6769.9999998675585,-3529773.0374404564,577474.2586817015,312.0617933516229,221,1:26:11
33.9%,1695000,6779.999999867322,-3527868.224050099,576065.9567813235,311.3007599202528,221,1:26:07
34.0%,1697500,6789.9999998670855,-3529739.6514999364,578913.6361894177,312.8396197562029,221,1:26:03
34.0%,1700000,6799.999999866849,-3529023.15434674,574620.1390646949,310.5194532858399,221,1:25:59
34.0%,1702500,6809.999999866613,-3531948.983969385,573241.6533491202,309.77453224729203,221,1:25:56
34.1%,1705000,6819.999999866376,-3529347.9429867044,573185.9523155853,309.7444319196062,221,1:25:52
34.1%,1707500,6829.99999986614,-3529219.481319865,576814.7346908647,311.7053926354961,221,1:25:48
34.2%,1710000,6839.999999865903,-3532284.4178272393,576125.6262685473,311.3330047639172,221,1:25:44
34.2%,1712500,6849.999999865667,-3530471.595077429,576917.1612683595,311.760743018616,221,1:25:40
34.3%,1715000,6859.99999986543,-3529105.4049384277,575987.9413317337,311.25860108677733,221,1:25:36
34.4%,1717500,6869.999999865194,-3530293.5504881386,576113.6060090219,311.326509125908,221,1:25:32
34.4%,1720000,6879.999999864957,-3527630.5985389315,576760.9127307037,311.67630774182845,221,1:25:28
34.5%,1722500,6889.999999864721,-3526502.6236643605,575621.5423390346,311.06060243138285,221,1:25:24
34.5%,1725000,6899.999999864484,-3529628.038613461,576241.0357559284,311.3953709924728,221,1:25:20
34.5%,1727500,6909.999999864248,-3530266.117420573,574543.2543426115,310.4779054871389,221,1:25:17
34.6%,1730000,6919.999999864011,-3531027.6726379655,573072.986595654,309.6833862805686,221,1:25:13
34.6%,1732500,6929.999999863775,-3532755.506909687,573806.8490236965,310.0799588064005,221,1:25:09
34.7%,1735000,6939.9999998635385,-3528367.5190962087,575678.2868124016,311.09126662438445,221,1:25:05
34.8%,1737500,6949.999999863302,-3530263.058164289,576907.8748890432,311.7557247443992,221,1:25:01
34.8%,1740000,6959.999999863066,-3528499.199274581,577040.060753096,311.8271567730514,221,1:24:57
34.9%,1742500,6969.999999862829,-3531361.0749021415,573414.1867214832,309.86776769940644,221,1:24:53
34.9%,1745000,6979.999999862593,-3529361.868562365,576241.469893327,311.39560559634157,221,1:24:49
35.0%,1747500,6989.999999862356,-3530366.200718265,576911.9276474251,311.75791481786075,221,1:24:45
35.0%,1750000,6999.99999986212,-3530894.598916214,575352.8106610025,310.9153822971235,221,1:24:41
35.0%,1752500,7009.999999861883,-3532425.41225907,576806.3842412361,311.7008801290991,221,1:24:38
35.1%,1755000,7019.999999861647,-3530586.719718432,575396.5406172897,310.93901356445184,221,1:24:34
35.1%,1757500,7029.99999986141,-3531903.41983827,577673.0856024234,312.16923759613127,221,1:24:30
35.2%,1760000,7039.999999861174,-3529757.8528401013,574747.0317110792,310.5880249082083,221,1:24:26
35.2%,1762500,7049.999999860937,-3531352.8134465776,573899.3487400895,310.1299448048206,221,1:24:22
35.3%,1765000,7059.999999860701,-3531382.4634009562,574084.307138267,310.22989462693465,221,1:24:18
35.4%,1767500,7069.999999860464,-3530169.728332836,575802.9423904368,311.15862935553326,221,1:24:15
35.4%,1770000,7079.999999860228,-3526254.6830323525,574747.002600321,310.58800917702155,221,1:24:11
35.5%,1772500,7089.9999998599915,-3530385.360385973,575504.6238549105,310.99742075482635,221,1:24:07
35.5%,1775000,7099.999999859755,-3527941.9313503224,574929.4436312587,310.6865986369662,221,1:24:03
35.5%,1777500,7109.9999998595185,-3531331.4306575265,577245.9957586508,311.93844216141486,221,1:23:59
35.6%,1780000,7119.999999859282,-3527817.618324274,574436.1835998067,310.4200454396774,221,1:23:55
35.6%,1782500,7129.999999859046,-3527254.5941919405,574610.9032696014,310.51446234687324,221,1:23:51
35.7%,1785000,7139.999999858809,-3529953.4023031965,573967.0665772723,310.16653890299114,221,1:23:47
35.8%,1787500,7149.999999858573,-3531600.66323673,575012.1334317662,310.7312834468089,221,1:23:43
35.8%,1790000,7159.999999858336,-3531322.1898748633,574766.1196262839,310.5983398425289,221,1:23:39
35.9%,1792500,7169.9999998581,-3532056.4544542953,576501.32391573,311.53602832691627,221,1:23:35
35.9%,1795000,7179.999999857863,-3532510.8863535896,575944.5203336917,311.2351367776512,221,1:23:31
36.0%,1797500,7189.999999857627,-3528748.188244533,576714.4613096016,311.65120581987276,221,1:23:28
36.0%,1800000,7199.99999985739,-3527669.0296210255,573496.1449883024,309.91205719515284,221,1:23:24
36.0%,1802500,7209.999999857154,-3528744.2521567717,576000.1081258167,311.26517591071763,221,1:23:20
36.1%,1805000,7219.999999856917,-3529976.518441355,573915.7966207991,310.13883308871186,221,1:23:16
36.1%,1807500,7229.999999856681,-3534306.199428927,574664.5516285396,310.54345342803214,221,1:23:12
36.2%,1810000,7239.999999856444,-3530211.361511158,574309.384098517,310.35152415206386,221,1:23:08
36.2%,1812500,7249.999999856208,-3531320.488241505,575390.1262559197,310.93554730239384,221,1:23:04
36.3%,1815000,7259.9999998559715,-3532566.900134096,573074.5598934002,309.68423647624184,221,1:23:00
36.4%,1817500,7269.999999855735,-3529988.5762297306,574407.4783967173,310.40453341118445,221,1:22:56
36.4%,1820000,7279.999999855499,-3534283.518827891,575147.1588939658,310.8042499682576,221,1:22:52
36.5%,1822500,7289.999999855262,-3530060.6320749987,576124.1915282384,311.3322294434123,221,1:22:48
36.5%,1825000,7299.999999855026,-3532085.9543496687,575863.1212798298,311.19114947545825,221,1:22:44
36.5%,1827500,7309.999999854789,-3529757.822281424,574691.3056351278,310.5579110478303,221,1:22:40
36.6%,1830000,7319.999999854553,-3528276.323447805,574887.8809513678,310.66413854592616,221,1:22:37
36.6%,1832500,7329.999999854316,-3530150.411793852,575124.6837879231,310.7921046270722,221,1:22:33
36.7%,1835000,7339.99999985408,-3531405.69102359,574984.8632820928,310.7165469080211,221,1:22:29
36.8%,1837500,7349.999999853843,-3529462.5685865413,575345.0241366413,310.9111745307692,221,1:22:25
36.8%,1840000,7359.999999853607,-3528070.3704366386,574604.8194897275,310.511174728024,221,1:22:21
36.9%,1842500,7369.99999985337,-3532150.6823994946,574914.2395304998,310.6783824803535,221,1:22:17
36.9%,1845000,7379.999999853134,-3528278.6479515415,576773.352540307,311.6830301008521,221,1:22:13
37.0%,1847500,7389.999999852897,-3529949.88007533,574125.299634002,310.25204659568607,221,1:22:09
37.0%,1850000,7399.999999852661,-3527654.33215018,574228.332346655,310.3077245286865,221,1:22:05
37.0%,1852500,7409.9999998524245,-3529455.6211343836,576431.0079926625,311.4980302469608,221,1:22:02
37.1%,1855000,7419.999999852188,-3529180.8450735565,576929.1415939399,311.76721707668753,221,1:21:58
37.1%,1857500,7429.9999998519515,-3531311.8415254746,575988.5779860343,311.2589451289226,221,1:21:54
37.2%,1860000,7439.999999851715,-3534480.6734702513,575426.5996506481,310.9552571904061,221,1:21:50
37.2%,1862500,7449.999999851479,-3530680.4115185067,574189.1800699563,310.28656699742567,221,1:21:46
37.3%,1865000,7459.999999851242,-3528403.3119610157,574756.1589079887,310.5929571617123,221,1:21:42
37.4%,1867500,7469.999999851006,-3531616.2656286284,576442.3336695682,311.5041505388924,221,1:21:38
37.4%,1870000,7479.999999850769,-3529388.703398157,575025.8674074868,310.7387051613334,221,1:21:34
37.5%,1872500,7489.999999850533,-3529967.881544415,575076.5854121675,310.76611270592605,221,1:21:31
37.5%,1875000,7499.999999850296,-3530903.701736929,576267.7190041433,311.409790375095,221,1:21:27
37.5%,1877500,7509.99999985006,-3531330.2240542695,575724.0628383972,311.1160035690187,221,1:21:23
37.6%,1880000,7519.999999849823,-3530338.2275617775,576176.2986996032,311.3603876809409,221,1:21:19
37.6%,1882500,7529.999999849587,-3528920.6464283094,576902.4007520695,311.75276657098215,221,1:21:15
37.7%,1885000,7539.99999984935,-3531229.8556585535,574320.5245593616,310.35754435493465,221,1:21:11
37.8%,1887500,7549.999999849114,-3529147.6398053057,575236.1026376322,310.85231435162814,221,1:21:07
37.8%,1890000,7559.999999848877,-3530339.553022044,577465.1150964652,312.0568522420174,221,1:21:03
37.9%,1892500,7569.999999848641,-3528794.5742700566,575641.2208340128,311.07123650959676,221,1:20:59
37.9%,1895000,7579.9999998484045,-3533787.6179238334,576135.797922263,311.3385014323006,221,1:20:55
38.0%,1897500,7589.999999848168,-3531898.9356743153,575400.9305251907,310.9413858304215,221,1:20:52
38.0%,1900000,7599.999999847932,-3527974.727688657,578092.4789190025,312.3958738981373,221,1:20:48
38.0%,1902500,7609.999999847695,-3534429.641543802,577517.3773847505,312.08509430330724,221,1:20:44
38.1%,1905000,7619.999999847459,-3530528.732305769,576229.054513728,311.3888964390682,221,1:20:40
38.1%,1907500,7629.999999847222,-3531603.0383987837,576522.418385719,311.5474275850401,221,1:20:36
38.2%,1910000,7639.999999846986,-3532474.298766844,575016.51666087,310.7336521036179,221,1:20:32
38.2%,1912500,7649.999999846749,-3530241.0225727204,576090.0175206804,311.3137621231392,221,1:20:28
38.3%,1915000,7659.999999846513,-3530285.9084004145,577374.7999173519,312.0080467475088,221,1:20:24
38.4%,1917500,7669.999999846276,-3532569.6811897215,576371.5828621703,311.46591745143314,221,1:20:20
38.4%,1920000,7679.99999984604,-3531462.3725473154,575951.9200531517,311.23913551818424,221,1:20:16
38.5%,1922500,7689.999999845803,-3529842.549328612,575980.6120870654,311.25464043017536,221,1:20:13
38.5%,1925000,7699.999999845567,-3529205.1690853313,574741.1158074117,310.5848280081214,221,1:20:09
38.5%,1927500,7709.99999984533,-3529952.156141894,577608.5254344542,312.13434987344465,221,1:20:05
38.6%,1930000,7719.999999845094,-3531272.5440574307,574752.3730803749,310.59091133518984,221,1:20:01
38.6%,1932500,7729.9999998448575,-3530344.451860735,575305.5902307655,310.8898648096839,221,1:19:57
38.7%,1935000,7739.999999844621,-3528396.1042493694,574810.244308683,310.62218441622815,221,1:19:53
38.8%,1937500,7749.999999844385,-3526104.9806883875,576795.6815895259,311.6950965142694,221,1:19:49
38.8%,1940000,7759.999999844148,-3531804.301384026,575649.8404445907,311.07589446810226,221,1:19:45
38.9%,1942500,7769.999999843912,-3531027.3058499824,573734.0252943744,310.0406055309443,221,1:19:41
38.9%,1945000,7779.999999843675,-3527700.1728279013,574348.1165109735,310.37245479253886,221,1:19:38
39.0%,1947500,7789.999999843439,-3531800.703704087,575972.4744569367,311.25024292948433,221,1:19:34
39.0%,1950000,7799.999999843202,-3530597.2972908616,576979.3239795608,311.7943351776524,221,1:19:30
39.0%,1952500,7809.999999842966,-3530497.023610452,575346.703324754,310.9120819486254,221,1:19:26
39.1%,1955000,7819.999999842729,-3528711.2684570625,576363.0617032875,311.46131269532077,221,1:19:22
39.1%,1957500,7829.999999842493,-3532828.8940242734,575475.0128700219,310.981419250156,221,1:19:18
39.2%,1960000,7839.999999842256,-3530665.455235457,575120.9669615437,310.79009608818393,221,1:19:14
39.2%,1962500,7849.99999984202,-3532063.346172599,575952.9737813683,311.2397049432487,221,1:19:10
39.3%,1965000,7859.999999841783,-3528587.9102741927,575565.2026825298,311.03015699770094,221,1:19:06
39.4%,1967500,7869.999999841547,-3531030.3532234635,576157.7401657325,311.3503588194382,221,1:19:02
39.4%,1970000,7879.9999998413105,-3534570.240031408,575712.8644223879,311.1099520477084,221,1:18:58
39.5%,1972500,7889.999999841074,-3532475.600663284,576039.6054916825,311.28651992499954,221,1:18:55
39.5%,1975000,7899.9999998408375,-3530665.2887876593,576586.8486058719,311.5822450851186,221,1:18:51
39.5%,1977500,7909.999999840601,-3529964.2364214957,577082.9761793609,311.85034787582583,221,1:18:47
39.6%,1980000,7919.999999840365,-3532378.431727154,575551.5869608427,311.02279918657155,221,1:18:43
39.6%,1982500,7929.999999840128,-3531824.4654678404,576825.457005494,311.71118687598704,221,1:18:39
39.7%,1985000,7939.999999839892,-3528387.3801735565,575666.5808078077,311.0849408068582,221,1:18:35
39.8%,1987500,7949.999999839655,-3529727.3099070676,577043.74923059,311.82914999246196,221,1:18:31
39.8%,1990000,7959.999999839419,-3530348.8930338044,574904.23959171,310.6729786051414,221,1:18:27
39.9%,1992500,7969.999999839182,-3530495.0774868187,577564.7724516827,312.1107061628153,221,1:18:23
39.9%,1995000,7979.999999838946,-3528746.7769645303,573291.1375277794,309.80127304361804,221,1:18:19
40.0%,1997500,7989.999999838709,-3530232.277295366,576724.125474174,311.65642824577725,221,1:18:15
