placebo_n,placebo_responders,placebo_rate,febux_40mg_n,febux_40mg_responders,febux_40mg_rate,febux_80mg_n,febux_80mg_responders,febux_80mg_rate,secondary_chi2_pvalue,exploratory_chi2_pvalue,primary_pvalue,primary_odds_ratio,primary_or_ci_low,primary_or_ci_high,primary_converged,risk_difference,risk_diff_ci_low,risk_diff_ci_high,risk_difference_40mg,trial_num
70,15,0.21428571428571427,70,23,0.32857142857142857,70,39,0.5571428571428572,3.0856109134315426e-05,0.12840672881370735,4.267080417524318e-05,4.894453622216579,2.287681227830612,10.471597165111133,True,0.34285714285714286,0.18571428571428572,0.48571428571428577,0.1142857142857143,224
70,15,0.21428571428571427,70,33,0.4714285714285714,70,37,0.5285714285714286,0.00011904890933436814,0.0013508340928088756,0.00021132630583102862,4.209109788572326,1.967874041782235,9.00291626196261,True,0.3142857142857143,0.15714285714285714,0.4571428571428572,0.2571428571428571,225
70,25,0.35714285714285715,70,35,0.5,70,37,0.5285714285714286,0.041176544583936055,0.08766879512992928,0.04565472519088043,2.0082303493274263,1.013560396364951,3.9790318864309744,True,0.17142857142857143,0.0,0.3285714285714286,0.14285714285714285,226
70,15,0.21428571428571427,70,24,0.34285714285714286,70,37,0.5285714285714286,0.00011904890933436814,0.08974712834927731,0.0002268578113618454,4.100322720171935,1.9366760934135612,8.68118652713083,True,0.3142857142857143,0.15714285714285717,0.4571428571428572,0.1285714285714286,227
70,17,0.24285714285714285,70,27,0.38571428571428573,70,33,0.4714285714285714,0.004770513090089518,0.06867563863383211,0.005478318171746504,2.822342278084763,1.357158547759387,5.8693333566778865,True,0.22857142857142856,0.07142857142857145,0.37142857142857144,0.14285714285714288,228
70,18,0.2571428571428571,70,37,0.5285714285714286,70,36,0.5142857142857142,0.0017762943509938849,0.001009154011747773,0.002070706898670095,3.0867360792219487,1.5065909102948696,6.324171716199776,True,0.2571428571428571,0.10000000000000003,0.41428571428571426,0.27142857142857146,229
70,23,0.32857142857142857,70,38,0.5428571428571428,70,31,0.44285714285714284,0.16482725172001045,0.010567559529059986,0.1531310497551795,1.6536537607367585,0.8293569668081963,3.2972180494520917,True,0.11428571428571427,-0.04285714285714287,0.2714285714285714,0.21428571428571425,230
70,21,0.3,70,34,0.4857142857142857,70,35,0.5,0.0157252997545054,0.02447064311494846,0.01819890531544019,2.3699992844103903,1.1580468634084196,4.850318916778412,True,0.2,0.02857142857142858,0.3571428571428572,0.18571428571428572,231
70,18,0.2571428571428571,70,24,0.34285714285714286,70,36,0.5142857142857142,0.0017762943509938849,0.2684813240895755,0.002079447125252479,3.0795957899807243,1.5048836262213658,6.302088789071544,True,0.2571428571428571,0.09999999999999998,0.41428571428571437,0.08571428571428574,232
70,21,0.3,70,33,0.4714285714285714,70,36,0.5142857142857142,0.009869991042600109,0.037203202068748664,0.012399053890438883,2.4434508733963716,1.213066981264502,4.921782772850586,True,0.21428571428571425,0.057142857142857106,0.37142857142857144,0.17142857142857143,233
70,20,0.2857142857142857,70,24,0.34285714285714286,70,39,0.5571428571428572,0.0011460034934104833,0.4664794871252478,0.0013616349392440497,3.157369772326277,1.5622425856642375,6.381200954755086,True,0.27142857142857146,0.11428571428571427,0.4285714285714286,0.05714285714285716,234
70,21,0.3,70,25,0.35714285714285715,70,42,0.6,0.0003603616646814442,0.4716794524986333,0.00042105577933988385,3.542934123915131,1.7540383605216876,7.156275762788298,True,0.3,0.14249999999999996,0.4571428571428572,0.05714285714285716,235
70,16,0.22857142857142856,70,21,0.3,70,27,0.38571428571428573,0.04387472976308137,0.3378969768793054,0.05485998592913791,2.089983801911578,0.9847671421341535,4.435599143556442,True,0.15714285714285717,0.01428571428571429,0.3142857142857143,0.07142857142857142,236
70,18,0.2571428571428571,70,29,0.4142857142857143,70,35,0.5,0.003054425358239884,0.04899444859570722,0.0035189239719612105,2.9081433551328404,1.4198782407763995,5.956354235965179,True,0.24285714285714288,0.08571428571428572,0.3860714285714267,0.1571428571428572,237
70,19,0.2714285714285714,70,25,0.35714285714285715,70,30,0.42857142857142855,0.05128142315633857,0.2746886841719709,0.06306970019217564,1.972139460278649,0.9636768984471158,4.0359316043120845,True,0.15714285714285714,-0.01428571428571429,0.3142857142857143,0.08571428571428574,238
70,17,0.24285714285714285,70,24,0.34285714285714286,70,35,0.5,0.001641521777688543,0.1935915512625201,0.0018765649845107213,3.1822963046759796,1.5339642891439447,6.6018549730423945,True,0.2571428571428571,0.09999999999999998,0.4142857142857143,0.1,239
70,14,0.2,70,33,0.4714285714285714,70,37,0.5285714285714286,5.3598943988276264e-05,0.0006729272278499696,6.287213044552285e-05,4.83792958634399,2.2352719501554708,10.471013462498195,True,0.32857142857142857,0.18571428571428572,0.4714285714285715,0.2714285714285714,240
70,18,0.2571428571428571,70,33,0.4714285714285714,70,36,0.5142857142857142,0.0017762943509938849,0.008429596538289138,0.00212277719756035,3.1149363259766014,1.5089497540030417,6.430186485102173,True,0.2571428571428571,0.09999999999999998,0.41428571428571426,0.2142857142857143,241
70,18,0.2571428571428571,70,29,0.4142857142857143,70,37,0.5285714285714286,0.001009154011747773,0.04899444859570722,0.0013396294043799876,3.2216025854974726,1.5761477538481226,6.5848669285887835,True,0.27142857142857146,0.11428571428571427,0.4285714285714286,0.1571428571428572,242
70,20,0.2857142857142857,70,23,0.32857142857142857,70,30,0.42857142857142855,0.07775989643932942,0.5825777375211728,0.08090523086808926,1.874787505888468,0.9256692313520136,3.7970671090599137,True,0.14285714285714285,-0.01428571428571429,0.3,0.04285714285714287,243
70,17,0.24285714285714285,70,24,0.34285714285714286,70,35,0.5,0.001641521777688543,0.1935915512625201,0.002001038456220147,3.124724942979912,1.5169256496008996,6.436641091703921,True,0.2571428571428571,0.10000000000000003,0.4,0.1,244
70,16,0.22857142857142856,70,26,0.37142857142857144,70,30,0.42857142857142855,0.011764786559866998,0.06514266746494533,0.011474760371234408,2.6305483437898647,1.2427116334995951,5.568294689194164,True,0.19999999999999998,0.04285714285714287,0.34285714285714286,0.14285714285714288,245
70,25,0.35714285714285715,70,34,0.4857142857142857,70,41,0.5857142857142857,0.0067502622641322065,0.12345899146942775,0.005902070435292182,2.6353028096204523,1.3220391267538467,5.253112981191305,True,0.2285714285714286,0.0714285714285714,0.3857142857142858,0.12857142857142856,246
70,14,0.2,70,32,0.45714285714285713,70,36,0.5142857142857142,0.0001042696991757032,0.0012000374428290186,0.00017738635282511732,4.299309460388988,2.005762051932555,9.215480878392745,True,0.3142857142857142,0.1571428571428572,0.4571428571428572,0.2571428571428571,247
70,25,0.35714285714285715,70,24,0.34285714285714286,70,38,0.5428571428571428,0.027211445868120722,0.8593572038773205,0.026987499773887313,2.155740176369147,1.0913644440114647,4.258170342191634,True,0.18571428571428567,0.02857142857142858,0.3432142857142838,-0.01428571428571429,248
70,17,0.24285714285714285,70,32,0.45714285714285713,70,36,0.5142857142857142,0.0009306234156672285,0.007863221348181232,0.0010532386003188354,3.37232472619911,1.629561945474622,6.978914849181482,True,0.27142857142857135,0.11428571428571432,0.42857142857142855,0.21428571428571427,249
70,18,0.2571428571428571,70,32,0.45714285714285713,70,35,0.5,0.003054425358239884,0.013535198613802871,0.0025297388714919282,3.0946547940367006,1.4865596141035677,6.442317013993034,True,0.24285714285714288,0.08571428571428574,0.4,0.2,250
70,24,0.34285714285714286,70,29,0.4142857142857143,70,26,0.37142857142857144,0.7242632442784086,0.38362459684390826,0.7045591552652051,1.1446402555002015,0.5693852829747217,2.301080399666273,True,0.02857142857142858,-0.12857142857142861,0.18571428571428572,0.07142857142857145,251
70,22,0.3142857142857143,70,32,0.45714285714285713,70,41,0.5857142857142857,0.001247611837332069,0.08251564521429551,0.0019486380215958726,3.0568101456946764,1.5074962966319232,6.198415404202748,True,0.27142857142857146,0.11428571428571427,0.4285714285714286,0.14285714285714285,252
70,11,0.15714285714285714,70,35,0.5,70,44,0.6285714285714286,1.1253152005893459e-08,1.5709681011044403e-05,7.369628558175549e-08,9.332294680243043,4.13753985509412,21.04915651547517,True,0.4714285714285714,0.3285714285714285,0.6142857142857142,0.34285714285714286,253
70,21,0.3,70,28,0.4,70,23,0.32857142857142857,0.7157762127369696,0.21484694740564553,0.6877944247946065,1.158903625039208,0.5645026361602672,2.379187493728039,True,0.02857142857142858,-0.12857142857142856,0.17142857142857146,0.10000000000000003,254
70,18,0.2571428571428571,70,21,0.3,70,38,0.5428571428571428,0.0005599062480061843,0.5716808865492214,0.0006498184116217599,3.549159969235566,1.7136526388696913,7.350694184751909,True,0.2857142857142857,0.12857142857142856,0.44285714285714284,0.04285714285714287,255
70,22,0.3142857142857143,70,23,0.32857142857142857,70,38,0.5428571428571428,0.006285181643384482,0.8563945998833334,0.005764033717646387,2.6936819761937376,1.3330441860446236,5.443122339703231,True,0.22857142857142854,0.05714285714285716,0.3857142857142858,0.01428571428571429,256
70,17,0.24285714285714285,70,28,0.4,70,41,0.5857142857142857,3.826781487073182e-05,0.04652253842775168,4.838997258567398e-05,4.806613169387132,2.2539609622769627,10.25019090693856,True,0.34285714285714286,0.18571428571428572,0.49999999999999994,0.15714285714285717,257
70,16,0.22857142857142856,70,20,0.2857142857142857,70,37,0.5285714285714286,0.0002530071251459537,0.4392309845224477,0.0003148717315398044,3.968568081411889,1.874845473498748,8.400443044199374,True,0.30000000000000004,0.14285714285714288,0.45714285714285713,0.057142857142857134,258
70,15,0.21428571428571427,70,27,0.38571428571428573,70,36,0.5142857142857142,0.0002259308412680957,0.02688845410374583,0.0002922419230074725,3.9631701678528093,1.8811898081884726,8.34935300573606,True,0.29999999999999993,0.14285714285714285,0.45714285714285713,0.17142857142857146,259
70,18,0.2571428571428571,70,33,0.4714285714285714,70,35,0.5,0.003054425358239884,0.008429596538289138,0.0035877261535036276,2.901145024936337,1.4166511099473806,5.9412246223599,True,0.24285714285714288,0.08571428571428574,0.4,0.2142857142857143,260
70,24,0.34285714285714286,70,27,0.38571428571428573,70,46,0.6571428571428571,0.0002002675749172096,0.5982824269290895,0.00025269917651865766,3.7824608196421017,1.8549377121475974,7.712932762342369,True,0.3142857142857143,0.15714285714285714,0.4714285714285714,0.04285714285714287,261
70,22,0.3142857142857143,70,34,0.4857142857142857,70,36,0.5142857142857142,0.016306170074973737,0.03843393023678176,0.011286789922122686,2.5663224450397344,1.2378962152780142,5.320325573849174,True,0.19999999999999996,0.04285714285714287,0.3571428571428571,0.17142857142857143,262
70,21,0.3,70,27,0.38571428571428573,70,36,0.5142857142857142,0.009869991042600109,0.2853768809059213,0.011967694453947441,2.445786884415116,1.217561222712864,4.91299605505562,True,0.21428571428571425,0.057142857142857106,0.37142857142857144,0.08571428571428574,263
70,22,0.3142857142857143,70,31,0.44285714285714284,70,37,0.5285714285714286,0.010247617626290598,0.11682813219314594,0.0069910939892174895,2.747344395511254,1.3181895514856126,5.725960442517951,True,0.2142857142857143,0.04285714285714287,0.37142857142857144,0.12857142857142856,264
70,19,0.2714285714285714,70,28,0.4,70,35,0.5,0.00546885312217271,0.10724394061929676,0.005279625900404668,2.7825944740547977,1.3557043751380267,5.7112982365731355,True,0.2285714285714286,0.07142857142857145,0.38571428571428573,0.12857142857142861,265
70,21,0.3,70,26,0.37142857142857144,70,31,0.44285714285714284,0.08026930135546974,0.37087457439362603,0.07419034774834625,1.8983454374281938,0.9392665573480729,3.8367334295167272,True,0.14285714285714285,-0.01428571428571429,0.30000000000000004,0.07142857142857145,266
70,16,0.22857142857142856,70,33,0.4714285714285714,70,33,0.4714285714285714,0.002593000344988534,0.002593000344988534,0.002990336670727031,3.0270829518430484,1.4569701300810478,6.289237512940018,True,0.24285714285714285,0.08571428571428574,0.39999999999999997,0.24285714285714285,267
70,26,0.37142857142857144,70,23,0.32857142857142857,70,44,0.6285714285714286,0.0023457869795667934,0.5950186974317038,0.0022412275385195056,2.9519406173478044,1.4744471546539057,5.909980144655064,True,0.2571428571428571,0.09999999999999992,0.4142857142857143,-0.04285714285714287,268
70,21,0.3,70,24,0.34285714285714286,70,38,0.5428571428571428,0.003618052251272993,0.5872009185316818,0.0029346040104827335,2.952290804741726,1.4466434933163004,6.024995816890484,True,0.24285714285714283,0.08571428571428569,0.4,0.04285714285714287,269
70,12,0.17142857142857143,70,34,0.4857142857142857,70,36,0.5142857142857142,1.9262362474392704e-05,7.538394416918283e-05,4.342310005288071e-05,5.146293136139079,2.346455626123481,11.286952435076,True,0.3428571428571428,0.19999999999999998,0.49999999999999994,0.3142857142857143,270
70,14,0.2,70,32,0.45714285714285713,70,44,0.6285714285714286,2.6451518746028845e-07,0.0012000374428290186,8.331795855360102e-07,6.793031157867691,3.170275937456048,14.555601222772433,True,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2571428571428571,271
70,17,0.24285714285714285,70,30,0.42857142857142855,70,31,0.44285714285714284,0.012676052703650924,0.01998792215771021,0.01349900587039424,2.4952009817384453,1.2079272933216634,5.154306864072613,True,0.19999999999999998,0.04285714285714287,0.34285714285714286,0.1857142857142857,272
70,19,0.2714285714285714,70,31,0.44285714285714284,70,37,0.5285714285714286,0.001900893250446667,0.034293721036493065,0.0021186734043792473,3.0852687726085892,1.5039330755616942,6.329326453358681,True,0.2571428571428572,0.09999999999999998,0.41428571428571426,0.17142857142857143,273
70,26,0.37142857142857144,70,33,0.4714285714285714,70,30,0.42857142857142855,0.4901529604158251,0.2308775793955946,0.5457364641451226,1.238386883797366,0.6188998456527973,2.477948709687838,True,0.057142857142857106,-0.09999999999999998,0.21428571428571425,0.09999999999999998,274
70,25,0.35714285714285715,70,34,0.4857142857142857,70,28,0.4,0.60115354139613,0.12345899146942775,0.5665524531035929,1.2228859665008502,0.6145407215047841,2.43344343952165,True,0.04285714285714287,-0.11428571428571432,0.2,0.12857142857142856,275
70,20,0.2857142857142857,70,31,0.44285714285714284,70,43,0.6142857142857143,9.333511997610799e-05,0.05337626009840693,0.0001340415952322466,4.16014941477778,2.0015492395962893,8.646723653307012,True,0.3285714285714286,0.17142857142857143,0.48571428571428565,0.15714285714285714,276
70,15,0.21428571428571427,70,22,0.3142857142857143,70,37,0.5285714285714286,0.00011904890933436814,0.17970615047305558,0.00014460947595333417,4.34903604716956,2.0376778329935545,9.282190851432825,True,0.3142857142857143,0.17142857142857143,0.4571428571428572,0.1,277
70,14,0.2,70,21,0.3,70,32,0.45714285714285713,0.0012000374428290186,0.17185733906279532,0.0013801192329518763,3.4322797213526774,1.6121998797761226,7.307123783711431,True,0.2571428571428571,0.11392857142857143,0.41428571428571426,0.09999999999999998,278
70,18,0.2571428571428571,70,28,0.4,70,35,0.5,0.003054425358239884,0.0719597135260913,0.0033454218880933167,2.938531208313519,1.430273450727919,6.037283050900413,True,0.24285714285714288,0.08571428571428574,0.38571428571428573,0.1428571428571429,279
70,18,0.2571428571428571,70,16,0.22857142857142856,70,32,0.45714285714285713,0.013535198613802871,0.6934434351883969,0.014404443258326969,2.4490465447417087,1.1951588966520703,5.01843645653534,True,0.2,0.04285714285714287,0.35714285714285715,-0.028571428571428553,280
70,16,0.22857142857142856,70,23,0.32857142857142857,70,35,0.5,0.0008473169107830436,0.18694144127028958,0.0007483441360099833,3.7146493052105938,1.7321236960953457,7.9663014205089375,True,0.27142857142857146,0.11428571428571432,0.41428571428571437,0.1,281
70,14,0.2,70,27,0.38571428571428573,70,47,0.6714285714285714,1.858288176372717e-08,0.01576388550166007,8.714193796029493e-08,8.527980461017064,3.8899064221729747,18.696195448028917,True,0.47142857142857136,0.32857142857142857,0.6142857142857143,0.18571428571428572,282
70,13,0.18571428571428572,70,25,0.35714285714285715,70,43,0.6142857142857143,2.2731154243800868e-07,0.022570802466266866,7.686607454102527e-07,7.185038232957839,3.287417165465777,15.703749116900246,True,0.4285714285714286,0.2857142857142857,0.5714285714285714,0.17142857142857143,283
70,16,0.22857142857142856,70,29,0.4142857142857143,70,30,0.42857142857142855,0.011764786559866998,0.01864506117421733,0.007123751438885956,2.8516979439801333,1.3293325493598174,6.1174919455758685,True,0.19999999999999998,0.05678571428571427,0.34285714285714286,0.18571428571428575,284
70,13,0.18571428571428572,70,26,0.37142857142857144,70,35,0.5,8.959541833745227e-05,0.014252458596574894,0.00016163272918457325,4.4297160993514355,2.044354103746303,9.59832970467056,True,0.3142857142857143,0.17142857142857146,0.45714285714285713,0.18571428571428572,285
70,21,0.3,70,30,0.42857142857142855,70,35,0.5,0.0157252997545054,0.11396581350907546,0.017784669653214694,2.3308543690793435,1.1576926025559129,4.69285376607032,True,0.2,0.042857142857142816,0.3571428571428572,0.12857142857142856,286
70,21,0.3,70,27,0.38571428571428573,70,42,0.6,0.0003603616646814442,0.2853768809059213,0.000313263385211138,3.808678322064916,1.8405113859193625,7.881521772668226,True,0.3,0.14285714285714285,0.4571428571428572,0.08571428571428574,287
70,20,0.2857142857142857,70,15,0.21428571428571427,70,36,0.5142857142857142,0.005775498089305212,0.32911398597860525,0.006661151721788424,2.638407623823729,1.3091417837956787,5.317372706009076,True,0.22857142857142854,0.0714285714285714,0.3857142857142857,-0.07142857142857142,288
70,16,0.22857142857142856,70,20,0.2857142857142857,70,38,0.5428571428571428,0.00013356007507963456,0.4392309845224477,0.0001231316176574366,4.463382167545935,2.079955458738592,9.577984129356686,True,0.3142857142857143,0.15714285714285714,0.4571428571428572,0.057142857142857134,289
70,22,0.3142857142857143,70,31,0.44285714285714284,70,35,0.5,0.025331845901846613,0.11682813219314594,0.02528842877003998,2.206869854063723,1.1029857927971123,4.415536976613709,True,0.18571428571428572,0.01428571428571429,0.3428571428571429,0.12857142857142856,290
70,9,0.12857142857142856,70,24,0.34285714285714286,70,33,0.4714285714285714,9.587798057415782e-06,0.0028191233932122655,2.5586547539383935e-05,6.509818906727139,2.721277592979456,15.572737712503576,True,0.34285714285714286,0.2,0.48571428571428565,0.2142857142857143,291
70,26,0.37142857142857144,70,25,0.35714285714285715,70,39,0.5571428571428572,0.027592759774005805,0.8605893264119626,0.020831978434417458,2.331465557394381,1.1372192683389573,4.779844834370261,True,0.18571428571428572,0.028214285714285692,0.34285714285714286,-0.01428571428571429,292
70,16,0.22857142857142856,70,33,0.4714285714285714,70,43,0.6142857142857143,3.8143864070650083e-06,0.002593000344988534,8.313361131469999e-06,5.349463572422733,2.5587777957420395,11.183761466235095,True,0.3857142857142858,0.22857142857142856,0.5428571428571428,0.24285714285714285,293
70,18,0.2571428571428571,70,26,0.37142857142857144,70,38,0.5428571428571428,0.0005599062480061843,0.14527153234110213,0.0003227727087559606,4.158677421085789,1.9126178483671605,9.042369811310445,True,0.2857142857142857,0.1285714285714285,0.4428571428571429,0.11428571428571432,294
70,16,0.22857142857142856,70,21,0.3,70,32,0.45714285714285713,0.004387766594349367,0.3378969768793054,0.004628139764205584,2.9717665621749623,1.3984050027444372,6.315335316113108,True,0.22857142857142856,0.08535714285714285,0.3857142857142857,0.07142857142857142,295
70,19,0.2714285714285714,70,26,0.37142857142857144,70,33,0.4714285714285714,0.014334259452098139,0.2052414766210149,0.013228617612131259,2.4601321209271365,1.2069127129245107,5.014654322226868,True,0.2,0.04285714285714287,0.34285714285714286,0.10000000000000003,296
70,25,0.35714285714285715,70,32,0.45714285714285713,70,32,0.45714285714285713,0.22852625669647667,0.22852625669647667,0.22819195311915152,1.5206645508922982,0.7690569977275511,3.0068261301481347,True,0.09999999999999998,-0.0714285714285714,0.2571428571428571,0.09999999999999998,297
70,13,0.18571428571428572,70,33,0.4714285714285714,70,34,0.4857142857142857,0.0001710630307811587,0.0003197555467877183,0.0003224864202443506,4.117490657533491,1.9040699528323308,8.903942467899702,True,0.3,0.15714285714285714,0.4428571428571429,0.2857142857142857,298
70,19,0.2714285714285714,70,33,0.4714285714285714,70,34,0.4857142857142857,0.008956452403220638,0.014334259452098139,0.01053752115449903,2.566731111497334,1.2464334419272405,5.285567906892629,True,0.2142857142857143,0.05714285714285716,0.37142857142857144,0.2,299
70,13,0.18571428571428572,70,36,0.5142857142857142,70,38,0.5428571428571428,1.1303798845284584e-05,4.5929990659285284e-05,1.54592085518225e-05,5.727534233422849,2.5956354571518183,12.638388146780475,True,0.3571428571428571,0.21428571428571427,0.48571428571428577,0.3285714285714285,300
70,15,0.21428571428571427,70,36,0.5142857142857142,70,39,0.5571428571428572,3.0856109134315426e-05,0.0002259308412680957,5.014282991847526e-05,4.744245068653418,2.2353313806832578,10.069138502660154,True,0.34285714285714286,0.18571428571428572,0.4857142857142857,0.29999999999999993,301
70,14,0.2,70,22,0.3142857142857143,70,36,0.5142857142857142,0.0001042696991757032,0.12186687808275173,0.00016012814757003773,4.261992336146058,2.0077248349351215,9.047344714423831,True,0.3142857142857142,0.17142857142857143,0.4571428571428572,0.11428571428571427,302
70,26,0.37142857142857144,70,31,0.44285714285714284,70,39,0.5571428571428572,0.027592759774005805,0.38972453287404873,0.025350483495859357,2.1922544169538405,1.1017571865389224,4.362103998387523,True,0.18571428571428572,0.01428571428571429,0.3428571428571429,0.0714285714285714,303
70,15,0.21428571428571427,70,25,0.35714285714285715,70,31,0.44285714285714284,0.003989425859212526,0.061368829139402316,0.004658158280659315,2.98190920800911,1.3990993438458,6.355361800376565,True,0.22857142857142856,0.07142857142857145,0.37142857142857144,0.14285714285714288,304
70,11,0.15714285714285714,70,25,0.35714285714285715,70,34,0.4857142857142857,3.1518485501976436e-05,0.006784853455658382,6.262629443435325e-05,5.181335616880919,2.3152984992437102,11.595152324215674,True,0.32857142857142857,0.1857142857142857,0.4714285714285714,0.2,305
70,13,0.18571428571428572,70,30,0.42857142857142855,70,30,0.42857142857142855,0.0018423676090594079,0.0018423676090594079,0.0024264201156684725,3.3232375194604558,1.5291551892550845,7.2222281220061335,True,0.24285714285714283,0.10000000000000003,0.38571428571428573,0.24285714285714283,306
70,20,0.2857142857142857,70,29,0.4142857142857143,70,36,0.5142857142857142,0.005775498089305212,0.11077211141818988,0.005830849199312431,2.7167416096230066,1.3350502186160993,5.528395015063745,True,0.22857142857142854,0.05714285714285716,0.3857142857142858,0.12857142857142861,307
70,19,0.2714285714285714,70,26,0.37142857142857144,70,28,0.4,0.10724394061929676,0.2052414766210149,0.14407706851022245,1.7287834394778974,0.8293871074065389,3.6034948625600807,True,0.12857142857142861,-0.02857142857142858,0.2857142857142857,0.10000000000000003,308
70,21,0.3,70,38,0.5428571428571428,70,35,0.5,0.0157252997545054,0.003618052251272993,0.016770680019788885,2.332733255911761,1.1652108687073586,4.67009413435479,True,0.2,0.042857142857142816,0.35714285714285715,0.24285714285714283,309
70,20,0.2857142857142857,70,24,0.34285714285714286,70,39,0.5571428571428572,0.0011460034934104833,0.4664794871252478,0.0010483109078954051,3.3020650834157643,1.6163046390453149,6.746026430731455,True,0.27142857142857146,0.11428571428571427,0.4285714285714286,0.05714285714285716,310
70,21,0.3,70,29,0.4142857142857143,70,30,0.42857142857142855,0.11396581350907546,0.1582247513999311,0.11309343733956906,1.7642159922419731,0.8741089601077169,3.5607209276275817,True,0.12857142857142856,-0.02857142857142858,0.2857142857142857,0.11428571428571432,311
70,20,0.2857142857142857,70,27,0.38571428571428573,70,33,0.4714285714285714,0.023499367457131843,0.21028909717077288,0.025683207495848955,2.2234830666004535,1.1019339919111315,4.486545458938586,True,0.18571428571428572,0.02857142857142858,0.3432142857142838,0.10000000000000003,312
70,15,0.21428571428571427,70,27,0.38571428571428573,70,38,0.5428571428571428,6.131511775916256e-05,0.02688845410374583,9.250270947098232e-05,4.427063383395362,2.0998720927824186,9.333373336387664,True,0.3285714285714285,0.17142857142857143,0.4714285714285715,0.17142857142857146,313
70,12,0.17142857142857143,70,29,0.4142857142857143,70,35,0.5,3.8509124112521326e-05,0.0015928681072887652,5.9934216387001605e-05,5.056011752163816,2.2912452890485264,11.156926305622278,True,0.32857142857142857,0.18571428571428572,0.4714285714285714,0.24285714285714288,314
70,19,0.2714285714285714,70,31,0.44285714285714284,70,34,0.4857142857142857,0.008956452403220638,0.034293721036493065,0.010169324251877842,2.5250485237227562,1.245914226381157,5.117422943049315,True,0.2142857142857143,0.057142857142857106,0.3571428571428572,0.17142857142857143,315
70,22,0.3142857142857143,70,20,0.2857142857142857,70,37,0.5285714285714286,0.010247617626290598,0.7122353915731037,0.00929094511284333,2.5719228548246704,1.2622053633722428,5.240658424629657,True,0.2142857142857143,0.04285714285714287,0.37142857142857144,-0.02857142857142858,316
70,19,0.2714285714285714,70,33,0.4714285714285714,70,30,0.42857142857142855,0.05128142315633857,0.014334259452098139,0.05139739969485558,2.031059492421636,0.9957112145276189,4.142970975488204,True,0.15714285714285714,0.0,0.3142857142857143,0.2,317
70,20,0.2857142857142857,70,27,0.38571428571428573,70,33,0.4714285714285714,0.023499367457131843,0.21028909717077288,0.026003000428432066,2.22420505165128,1.100309447682534,4.496088007069835,True,0.18571428571428572,0.02857142857142858,0.34285714285714286,0.10000000000000003,318
70,13,0.18571428571428572,70,33,0.4714285714285714,70,36,0.5142857142857142,4.5929990659285284e-05,0.0003197555467877183,7.808676521587555e-05,4.694822391256462,2.1796301821071578,10.112429836209445,True,0.3285714285714285,0.18571428571428572,0.4714285714285714,0.2857142857142857,319
70,18,0.2571428571428571,70,25,0.35714285714285715,70,37,0.5285714285714286,0.001009154011747773,0.19968325932049968,0.0013470759094315029,3.264701144618678,1.58374524724823,6.729790401703394,True,0.27142857142857146,0.11428571428571427,0.4285714285714286,0.10000000000000003,320
70,17,0.24285714285714285,70,20,0.2857142857142857,70,36,0.5142857142857142,0.0009306234156672285,0.5652931294942425,0.001007259233316996,3.420288838924733,1.64345415828381,7.11816370581898,True,0.27142857142857135,0.11428571428571432,0.42857142857142855,0.042857142857142844,321
70,19,0.2714285714285714,70,37,0.5285714285714286,70,34,0.4857142857142857,0.008956452403220638,0.001900893250446667,0.008717621783419812,2.5846631197517227,1.2712728047016062,5.254956621346711,True,0.2142857142857143,0.05678571428571427,0.3571428571428572,0.2571428571428572,322
70,14,0.2,70,34,0.4857142857142857,70,37,0.5285714285714286,5.3598943988276264e-05,0.0003693584683354245,8.337922852653518e-05,4.5435739734962075,2.1375387283729315,9.657866862766099,True,0.32857142857142857,0.17142857142857146,0.4857142857142857,0.2857142857142857,323
70,15,0.21428571428571427,70,28,0.4,70,34,0.4857142857142857,0.0007608523599050972,0.01723287401247834,0.0007936657518789254,3.592016092404317,1.7018198690015844,7.581636484042934,True,0.27142857142857146,0.11428571428571432,0.4142857142857143,0.18571428571428575,324
70,21,0.3,70,30,0.42857142857142855,70,36,0.5142857142857142,0.009869991042600109,0.11396581350907546,0.008665045068639557,2.595003389575713,1.2732683315047406,5.288785109381611,True,0.21428571428571425,0.05714285714285716,0.37142857142857144,0.12857142857142856,325
70,19,0.2714285714285714,70,28,0.4,70,33,0.4714285714285714,0.014334259452098139,0.10724394061929676,0.015789084759966016,2.3960237486819724,1.178542097286366,4.871213185737448,True,0.2,0.02857142857142858,0.35714285714285715,0.12857142857142861,326
70,16,0.22857142857142856,70,26,0.37142857142857144,70,39,0.5571428571428572,6.88675312046598e-05,0.06514266746494533,9.891723295719022e-05,4.482407431663048,2.1063085986637424,9.538951887759758,True,0.3285714285714286,0.17142857142857143,0.47178571428571237,0.14285714285714288,327
70,22,0.3142857142857143,70,21,0.3,70,31,0.44285714285714284,0.11682813219314594,0.8546349865934907,0.10791117918207217,1.773362271644263,0.8820171027072902,3.565479327825406,True,0.12857142857142856,-0.042857142857142816,0.2857142857142857,-0.01428571428571429,328
70,20,0.2857142857142857,70,31,0.44285714285714284,70,33,0.4714285714285714,0.023499367457131843,0.05337626009840693,0.023816054164558443,2.2521733382650613,1.113839203049549,4.553875219784619,True,0.18571428571428572,0.02857142857142858,0.34285714285714286,0.15714285714285714,329
