#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
27.9%,1395000,5579.999999895698,-3521389.232123213,573587.8014700438,310.89049238997563,111,3:06:42
27.9%,1397500,5589.999999895462,-3518014.8206006065,575313.6116015118,311.82589924515736,111,3:06:33
28.0%,1400000,5599.999999895225,-3521241.469240969,574314.6892228292,311.2844730339093,111,3:06:25
28.1%,1402500,5609.999999894989,-3519211.5813526474,574094.6390266254,311.1652035625695,111,3:06:18
28.1%,1405000,5619.999999894752,-3518113.7694167644,574295.8688554589,311.2742722010748,111,3:06:10
28.1%,1407500,5629.999999894516,-3518619.5856227,573789.7217976401,310.99993528591773,111,3:06:02
28.2%,1410000,5639.999999894279,-3519917.527293967,574777.7584144579,311.53546130218683,111,3:05:53
28.2%,1412500,5649.999999894043,-3519119.9060443845,574743.8886581213,311.51710354562783,111,3:05:47
28.3%,1415000,5659.9999998938065,-3519072.874412801,573189.1112094693,310.6743981649878,111,3:05:39
28.4%,1417500,5669.99999989357,-3520108.1263328604,573763.4277711059,310.9856836528893,111,3:05:30
28.4%,1420000,5679.999999893334,-3521967.9823079295,572682.7572640494,310.39994911462145,111,3:05:22
28.4%,1422500,5689.999999893097,-3522478.8140152916,573824.3303903118,311.0186934993753,111,3:05:15
28.5%,1425000,5699.999999892861,-3521599.9434675965,574417.4661324944,311.34017917684025,111,3:05:07
28.6%,1427500,5709.999999892624,-3519930.0186522882,573197.5250441484,310.67895854998835,111,3:04:59
28.6%,1430000,5719.999999892388,-3516100.63133459,576546.4296591019,312.4940993218834,111,3:04:50
28.6%,1432500,5729.999999892151,-3519185.8038366977,573594.2410800622,310.8939827248891,111,3:04:42
28.7%,1435000,5739.999999891915,-3518967.987913806,577072.1754648343,312.77905896014147,111,3:04:35
28.8%,1437500,5749.999999891678,-3521534.4385421984,573256.7563841341,310.7110625459343,111,3:04:27
28.8%,1440000,5759.999999891442,-3519451.5061517693,571783.6806525202,309.9126403368924,111,3:04:19
28.9%,1442500,5769.999999891205,-3521815.5686595365,574392.6383557477,311.32672226628887,111,3:04:11
28.9%,1445000,5779.999999890969,-3519509.6124061774,573601.0315395638,310.8976632238338,111,3:04:04
28.9%,1447500,5789.999999890732,-3518952.561626779,574277.1872323635,311.26414656906536,111,3:03:56
29.0%,1450000,5799.999999890496,-3518467.267407486,575388.4924210114,311.86648542008146,111,3:03:48
29.1%,1452500,5809.9999998902595,-3520186.1693490725,572733.5973323532,310.42750495494374,111,3:03:39
29.1%,1455000,5819.999999890023,-3520076.23809899,575158.423194421,311.74178553114524,111,3:03:33
29.1%,1457500,5829.9999998897865,-3521478.243654102,574072.0136991631,311.15294040220033,111,3:03:24
29.2%,1460000,5839.99999988955,-3518834.435606677,573646.211190243,310.9221510595403,111,3:03:16
29.2%,1462500,5849.999999889314,-3520147.100733958,574011.850648417,311.12033140943197,111,3:03:08
29.3%,1465000,5859.999999889077,-3519779.45704153,572763.8536421787,310.4439041863002,111,3:03:01
29.4%,1467500,5869.999999888841,-3520903.859308608,574637.9313416516,311.4596735894726,111,3:02:53
29.4%,1470000,5879.999999888604,-3518453.1810715348,574066.2133475117,311.14979655190166,111,3:02:45
29.4%,1472500,5889.999999888368,-3519347.1598825324,575955.5756594158,312.17385037233777,111,3:02:37
29.5%,1475000,5899.999999888131,-3520801.1477231737,575013.6050955968,311.66329263095616,111,3:02:28
29.6%,1477500,5909.999999887895,-3519728.62111941,573906.5007986935,311.0632307065059,111,3:02:22
29.6%,1480000,5919.999999887658,-3521058.848648874,573498.8929705278,310.84230306809434,111,3:02:14
29.6%,1482500,5929.999999887422,-3520529.4876341075,573698.9499512808,310.95073601086784,111,3:02:05
29.7%,1485000,5939.999999887185,-3521244.1520693135,575145.3933696114,311.7347232319812,111,3:01:57
29.8%,1487500,5949.999999886949,-3519447.7435183898,573438.1699021811,310.8093905400222,111,3:01:50
29.8%,1490000,5959.999999886712,-3517449.168709604,573668.8455129467,310.9344190954229,111,3:01:42
29.9%,1492500,5969.999999886476,-3517888.037137933,571650.256404558,309.8403230211486,111,3:01:33
29.9%,1495000,5979.9999998862395,-3517175.765931314,574705.1457659791,311.4961044993025,111,3:01:25
29.9%,1497500,5989.999999886003,-3518482.7421391215,572955.1839033599,310.5476071572408,111,3:01:19
30.0%,1500000,5999.999999885767,-3519185.276150435,575508.916962958,311.93175676135763,111,3:01:10
30.1%,1502500,6009.99999988553,-3519906.1402443815,574337.7842961913,311.29699080139136,111,3:01:03
30.1%,1505000,6019.999999885294,-3521180.286617726,573597.6686858503,310.8958405225069,111,3:00:54
30.1%,1507500,6029.999999885057,-3520047.1996090226,574852.7244616393,311.57609367139173,111,3:00:48
30.2%,1510000,6039.999999884821,-3515148.161925111,575498.7482376897,311.9262452075946,111,3:00:39
30.2%,1512500,6049.999999884584,-3519531.6282662265,574001.6379417998,311.1147960173251,111,3:00:31
30.3%,1515000,6059.999999884348,-3518199.2085433044,574675.8877327746,311.4802463441499,111,3:00:23
30.4%,1517500,6069.999999884111,-3520637.101958532,574350.6917339007,311.3039867654873,111,3:00:15
30.4%,1520000,6079.999999883875,-3517035.7327885125,573755.1977567052,310.98122290037185,111,3:00:08
30.4%,1522500,6089.999999883638,-3521247.3411254026,573908.6824183597,311.0644131668206,111,3:00:00
30.5%,1525000,6099.999999883402,-3519758.774915874,573450.3084514736,310.815969758682,111,2:59:51
30.6%,1527500,6109.999999883165,-3519485.845568776,571862.9101749726,309.9555835535786,111,2:59:43
30.6%,1530000,6119.999999882929,-3518469.4585267156,575957.7406330503,312.17502381033194,111,2:59:36
30.6%,1532500,6129.9999998826925,-3519075.571767537,573713.4045477317,310.95857055092677,111,2:59:28
30.7%,1535000,6139.999999882456,-3516717.9645464774,573996.1183146597,311.11180432260113,111,2:59:20
30.8%,1537500,6149.9999998822195,-3519767.0353672653,574190.6768197875,311.21725703498936,111,2:59:12
30.8%,1540000,6159.999999881983,-3520801.61527518,573894.6847916355,311.05682630905716,111,2:59:05
30.9%,1542500,6169.999999881747,-3521514.3837182745,575723.3211154167,312.04796601887233,111,2:58:57
30.9%,1545000,6179.99999988151,-3520054.853410488,574334.1116582194,311.2950001938077,111,2:58:48
30.9%,1547500,6189.999999881274,-3518396.4228524286,575166.8270991313,311.7463405340004,111,2:58:40
31.0%,1550000,6199.999999881037,-3520120.9031830765,573874.717383746,311.0460037684547,111,2:58:34
31.1%,1552500,6209.999999880801,-3516209.980164055,574957.5582229553,311.6329146490888,111,2:58:25
31.1%,1555000,6219.999999880564,-3516615.089205306,573819.0509931135,311.0158320117525,111,2:58:17
31.1%,1557500,6229.999999880328,-3518490.467518,573892.5517900591,311.0556702002476,111,2:58:09
31.2%,1560000,6239.999999880091,-3519805.7234024145,576191.1687007695,312.3015442257328,111,2:58:01
31.2%,1562500,6249.999999879855,-3521279.2633784153,572473.7855393717,310.2866842888805,111,2:57:54
31.3%,1565000,6259.999999879618,-3522834.888994271,573959.5818385368,311.0920011764691,111,2:57:46
31.4%,1567500,6269.999999879382,-3521107.223372059,575360.7792204253,311.85146458010917,111,2:57:37
31.4%,1570000,6279.999999879145,-3517301.3256670944,574266.4881218108,311.2583475410189,111,2:57:29
31.4%,1572500,6289.999999878909,-3518949.05683448,572169.37348211,310.1216898205027,111,2:57:22
31.5%,1575000,6299.9999998786725,-3519097.372304678,572531.2934781322,310.31785418362335,111,2:57:14
31.6%,1577500,6309.999999878436,-3522051.6947259903,574878.1817926858,311.5898918068536,111,2:57:06
31.6%,1580000,6319.9999998782,-3521109.678050846,574680.2450388081,311.4826080488703,111,2:56:58
31.6%,1582500,6329.999999877963,-3520168.4458320606,574540.6199455374,311.40692981114336,111,2:56:51
31.7%,1585000,6339.999999877727,-3516424.2899360787,573938.7886689797,311.0807310645431,111,2:56:43
31.8%,1587500,6349.99999987749,-3520742.301286692,574378.75283786,311.31919617266885,111,2:56:35
31.8%,1590000,6359.999999877254,-3519786.127049351,574584.3926535203,311.4306550694267,111,2:56:26
31.9%,1592500,6369.999999877017,-3521056.0286582764,573887.4104545063,311.0528835434577,111,2:56:20
31.9%,1595000,6379.999999876781,-3520819.4621621165,574460.1777811507,311.36332933004695,111,2:56:12
31.9%,1597500,6389.999999876544,-3519997.5807497464,575604.9775382304,311.9838225819158,111,2:56:03
32.0%,1600000,6399.999999876308,-3517741.1211377624,572945.9104720446,310.5425808620156,111,2:55:55
32.0%,1602500,6409.999999876071,-3518923.7649826836,573079.2802398079,310.61486864893084,111,2:55:47
32.1%,1605000,6419.999999875835,-3516385.0752214305,575330.888023231,311.83526324355694,111,2:55:40
32.1%,1607500,6429.999999875598,-3520483.416485371,574689.0873640026,311.4874006801406,111,2:55:32
32.2%,1610000,6439.999999875362,-3517530.001116246,575103.9661098642,311.71226923078353,111,2:55:24
32.2%,1612500,6449.9999998751255,-3520746.644099308,574002.0998764972,311.11504639068585,111,2:55:15
32.3%,1615000,6459.999999874889,-3520189.0993774217,573544.894116611,310.86723616276555,111,2:55:09
32.4%,1617500,6469.9999998746525,-3525957.845534073,573442.6836176987,310.81183702029284,111,2:55:01
32.4%,1620000,6479.999999874416,-3521458.1615557075,572881.3797684906,310.5076045564687,111,2:54:52
32.5%,1622500,6489.99999987418,-3518288.302257579,575550.9078113642,311.95451623340955,111,2:54:44
32.5%,1625000,6499.999999873943,-3517555.1527038347,575066.7336629787,311.6920888613345,111,2:54:38
32.5%,1627500,6509.999999873707,-3523848.3725467026,574374.185468166,311.31672061128234,111,2:54:30
32.6%,1630000,6519.99999987347,-3521089.8073615413,573593.4029410884,310.8935284449382,111,2:54:21
32.6%,1632500,6529.999999873234,-3521726.653150523,574261.0216007815,311.25538463035355,111,2:54:13
32.7%,1635000,6539.999999872997,-3519454.5237933677,573749.3208622257,310.9780375630725,111,2:54:06
32.8%,1637500,6549.999999872761,-3512796.775802763,573054.4673525349,310.6014198086275,111,2:53:58
32.8%,1640000,6559.999999872524,-3516670.674869623,574141.4371982727,311.1905686533003,111,2:53:50
32.9%,1642500,6569.999999872288,-3517795.2655258216,574314.9647587773,311.2846223772293,111,2:53:41
32.9%,1645000,6579.999999872051,-3519523.995787805,574427.1764343469,311.3454422603934,111,2:53:33
33.0%,1647500,6589.999999871815,-3520920.2353065535,574158.6645662289,311.1999060640554,111,2:53:27
33.0%,1650000,6599.999999871578,-3521672.9079127777,574566.1233746074,311.4207529322085,111,2:53:19
33.0%,1652500,6609.999999871342,-3519301.967450179,574531.0648799697,311.40175086725446,111,2:53:10
33.1%,1655000,6619.9999998711055,-3519599.5497208983,572192.1662407836,310.1340437303118,111,2:53:02
33.1%,1657500,6629.999999870869,-3518172.9760000035,570668.3451868419,309.30811703424195,111,2:52:56
33.2%,1660000,6639.999999870633,-3520834.681759175,575385.436200354,311.8648289170272,111,2:52:47
33.2%,1662500,6649.999999870396,-3523029.1835307144,575561.7762939034,311.9604070628161,111,2:52:39
33.3%,1665000,6659.99999987016,-3520560.008202987,572367.5697996058,310.2291142646388,111,2:52:31
33.4%,1667500,6669.999999869923,-3520891.2343292516,574407.1180897962,311.33457043118443,111,2:52:24
33.4%,1670000,6679.999999869687,-3520953.426164465,571075.9795407829,309.5290590498967,111,2:52:16
33.5%,1672500,6689.99999986945,-3518150.1444015726,575029.0609864646,311.67166988289546,111,2:52:08
33.5%,1675000,6699.999999869214,-3517566.500884965,575143.1286790506,311.7334957463866,111,2:51:59
33.5%,1677500,6709.999999868977,-3522749.841837339,575022.7326522537,311.668239860615,111,2:51:53
33.6%,1680000,6719.999999868741,-3523277.8613083493,573317.5853937119,310.74403249524426,111,2:51:45
33.6%,1682500,6729.999999868504,-3522469.8581522685,572035.6508338111,310.04921076870494,111,2:51:37
33.7%,1685000,6739.999999868268,-3519640.458994698,574564.7695682435,311.42001915522445,111,2:51:28
33.8%,1687500,6749.999999868031,-3517311.722363377,573215.0157687461,310.68843870275396,111,2:51:20
33.8%,1690000,6759.999999867795,-3518995.903184958,576446.0860157842,312.43971203435865,111,2:51:14
33.9%,1692500,6769.9999998675585,-3524343.0719996765,576129.2709604045,312.26799501333574,111,2:51:05
33.9%,1695000,6779.999999867322,-3519699.460628785,575640.985657793,312.00333935335374,111,2:50:57
34.0%,1697500,6789.9999998670855,-3518936.36320227,573968.915975823,311.0970603749554,111,2:50:49
34.0%,1700000,6799.999999866849,-3522329.142545089,574915.942013892,311.61035823541687,111,2:50:42
34.0%,1702500,6809.999999866613,-3519542.506221708,575368.4967751863,311.85564757422713,111,2:50:34
34.1%,1705000,6819.999999866376,-3519326.9000858236,574432.2536532006,311.3481941652724,111,2:50:26
34.1%,1707500,6829.99999986614,-3523754.733203266,572783.6422764428,310.4546298297576,111,2:50:17
34.2%,1710000,6839.999999865903,-3522585.2307336796,573707.7189977856,310.9554889243341,111,2:50:11
34.2%,1712500,6849.999999865667,-3518735.9688747935,573539.3944324383,310.86425527733525,111,2:50:03
34.3%,1715000,6859.99999986543,-3521075.545686649,571103.57307996,309.54401503215354,111,2:49:54
34.4%,1717500,6869.999999865194,-3519964.7530296817,573067.4265696809,310.6084438377111,111,2:49:46
34.4%,1720000,6879.999999864957,-3521330.648196822,573721.8455118979,310.96314564038846,111,2:49:38
34.5%,1722500,6889.999999864721,-3518832.1534821205,574611.825171215,311.4455237763827,111,2:49:31
34.5%,1725000,6899.999999864484,-3520806.6837925483,574335.9514094035,311.2959973578863,111,2:49:23
34.5%,1727500,6909.999999864248,-3522539.7068584803,573781.7278631027,310.99560249111613,111,2:49:15
34.6%,1730000,6919.999999864011,-3519719.4956004694,576680.1966992845,312.5666024345391,111,2:49:07
34.6%,1732500,6929.999999863775,-3517926.0135099925,574886.5784575683,311.59444288564765,111,2:49:00
34.7%,1735000,6939.9999998635385,-3517374.7291428484,572553.5796565388,310.32993352171343,111,2:48:52
34.8%,1737500,6949.999999863302,-3521626.2492265105,572986.1234738994,310.56437672293714,111,2:48:43
34.8%,1740000,6959.999999863066,-3520436.8753195256,575061.7976370184,311.6894134844571,111,2:48:35
34.9%,1742500,6969.999999862829,-3517051.4263786823,574802.8185466512,311.54904415178186,111,2:48:29
34.9%,1745000,6979.999999862593,-3520227.935878545,572503.0255115519,310.302532654772,111,2:48:20
35.0%,1747500,6989.999999862356,-3521345.9650613535,573632.6120278215,310.91478017353035,111,2:48:12
35.0%,1750000,6999.99999986212,-3520583.394945789,574064.248474459,311.1487315704825,111,2:48:04
35.0%,1752500,7009.999999861883,-3519973.294664031,573796.4632454121,311.0035892200005,111,2:47:58
35.1%,1755000,7019.999999861647,-3520463.1240037438,574035.4556480796,311.13312556221763,111,2:47:50
35.1%,1757500,7029.99999986141,-3519892.0394484513,574984.8847233205,311.64772589356096,111,2:47:41
35.2%,1760000,7039.999999861174,-3520859.004545592,574525.5086897409,311.39873935496007,111,2:47:33
35.2%,1762500,7049.999999860937,-3521162.7090667393,573733.5747692352,310.9695030185956,111,2:47:25
35.3%,1765000,7059.999999860701,-3520381.6655013654,573913.8243118351,311.0672001260102,111,2:47:18
35.4%,1767500,7069.999999860464,-3519498.0120129716,574977.1810400354,311.64355041792567,111,2:47:10
35.4%,1770000,7079.999999860228,-3519141.5190088004,573457.4210761314,310.8198248744574,111,2:47:02
35.5%,1772500,7089.9999998599915,-3518340.879842283,572938.4027643771,310.5385116071823,111,2:46:54
35.5%,1775000,7099.999999859755,-3518802.6477494724,573207.6375328483,310.6844396229524,111,2:46:47
35.5%,1777500,7109.9999998595185,-3522242.674536869,572618.1991118875,310.3649579316466,111,2:46:39
35.6%,1780000,7119.999999859282,-3520833.9036522433,575181.1934300394,311.7541272332266,111,2:46:31
35.6%,1782500,7129.999999859046,-3518070.7786051817,573465.1634605167,310.82402132648735,111,2:46:22
35.7%,1785000,7139.999999858809,-3515416.568587629,574052.7707592961,311.14251053072303,111,2:46:16
35.8%,1787500,7149.999999858573,-3521817.224656323,574563.1014593027,311.4191150230085,111,2:46:08
35.8%,1790000,7159.999999858336,-3524592.4216661733,573320.8571076582,310.74580579787914,111,2:45:59
35.9%,1792500,7169.9999998581,-3520576.938363293,573854.5901839337,311.0350946189853,111,2:45:51
35.9%,1795000,7179.999999857863,-3521974.9420268442,575382.7320081277,311.86336321700605,111,2:45:44
36.0%,1797500,7189.999999857627,-3519999.5225902777,574531.2470572577,311.40184960921977,111,2:45:36
36.0%,1800000,7199.99999985739,-3517590.991953479,574795.8935794532,311.5452907482812,111,2:45:28
36.0%,1802500,7209.999999857154,-3519922.6143160947,574017.6663694063,311.1234835900699,111,2:45:20
36.1%,1805000,7219.999999856917,-3524900.2772593126,574302.4818080543,311.2778564894492,111,2:45:12
36.1%,1807500,7229.999999856681,-3520972.3946581185,574342.641217249,311.29962330259735,111,2:45:05
36.2%,1810000,7239.999999856444,-3520658.64127901,573315.5696975256,310.74293996716347,111,2:44:57
36.2%,1812500,7249.999999856208,-3518359.071637066,572492.1919195191,310.296660736379,111,2:44:49
36.3%,1815000,7259.9999998559715,-3522148.3091356643,573591.566030842,310.8925328206772,111,2:44:41
36.4%,1817500,7269.999999855735,-3521016.3420660254,572420.4587131573,310.25778060017427,111,2:44:34
36.4%,1820000,7279.999999855499,-3523031.135250274,575103.102380804,311.7118010807425,111,2:44:26
36.5%,1822500,7289.999999855262,-3519309.4680949505,573833.6968105749,311.0237701955673,111,2:44:18
36.5%,1825000,7299.999999855026,-3519706.134523334,574659.1067553045,311.47115088163304,111,2:44:10
36.5%,1827500,7309.999999854789,-3520309.459845148,573805.3698193324,311.0084166747415,111,2:44:03
36.6%,1830000,7319.999999854553,-3521210.9810396656,572278.5925690744,310.1808876898398,111,2:43:55
36.6%,1832500,7329.999999854316,-3520457.1418645065,573344.4743658437,310.75860659491036,111,2:43:46
36.7%,1835000,7339.99999985408,-3521397.1635465194,573782.049692418,310.9957769259176,111,2:43:38
36.8%,1837500,7349.999999853843,-3521793.1176389307,574731.4337442009,311.51035285408335,111,2:43:30
36.8%,1840000,7359.999999853607,-3519413.680196829,573559.2576809486,310.8750213624821,111,2:43:23
36.9%,1842500,7369.99999985337,-3517638.162751848,572928.5284324585,310.5331596176449,111,2:43:15
36.9%,1845000,7379.999999853134,-3519081.838739179,575341.5255559452,311.84102889578116,111,2:43:07
37.0%,1847500,7389.999999852897,-3517595.4401204754,573466.7446576754,310.8248783516228,111,2:42:59
37.0%,1850000,7399.999999852661,-3519665.059693657,571861.90842478,309.9550405946631,111,2:42:52
37.0%,1852500,7409.9999998524245,-3518884.267153671,571288.9515552705,309.6444920738899,111,2:42:44
37.1%,1855000,7419.999999852188,-3522212.3723590113,573535.8957243306,310.8623589415283,111,2:42:36
37.1%,1857500,7429.9999998519515,-3517495.4818426613,573471.7260258733,310.82757830445973,111,2:42:28
37.2%,1860000,7439.999999851715,-3517948.653262917,573377.8158928747,310.77667804574867,111,2:42:21
37.2%,1862500,7449.999999851479,-3522740.9888991546,576007.9993838943,312.2022645706074,111,2:42:13
37.3%,1865000,7459.999999851242,-3520387.4915451463,573684.2677891436,310.9427781278646,111,2:42:05
37.4%,1867500,7469.999999851006,-3518757.147564942,572490.6948677698,310.2958493189216,111,2:41:56
37.4%,1870000,7479.999999850769,-3520931.210644394,571900.6870924347,309.9760590316845,111,2:41:50
37.5%,1872500,7489.999999850533,-3515835.78461379,576098.2857629866,312.2512007174016,111,2:41:41
37.5%,1875000,7499.999999850296,-3520267.7041807957,576791.0192264582,312.626669384974,111,2:41:33
37.5%,1877500,7509.99999985006,-3518972.8584090304,572220.4717024907,310.14938558190784,111,2:41:25
37.6%,1880000,7519.999999849823,-3516830.100636676,571651.6248168843,309.84106471471466,111,2:41:17
37.6%,1882500,7529.999999849587,-3521424.0373460837,576350.8772126734,312.38810788307944,111,2:41:10
37.7%,1885000,7539.99999984935,-3521426.4887072314,573794.6932178917,311.0026298468654,111,2:41:02
37.8%,1887500,7549.999999849114,-3523012.976514157,573927.5439007549,311.07463628442184,111,2:40:54
37.8%,1890000,7559.999999848877,-3518176.7968641724,572491.5748966527,310.2963263036344,111,2:40:46
37.9%,1892500,7569.999999848641,-3521709.2898854557,571973.7261735655,310.01564696545546,111,2:40:39
37.9%,1895000,7579.9999998484045,-3522945.8129229452,573489.1932474184,310.8370457183289,111,2:40:31
38.0%,1897500,7589.999999848168,-3523828.9571642578,572432.870103103,310.26450770127644,111,2:40:23
38.0%,1900000,7599.999999847932,-3519672.420801338,572916.3900644018,310.52658049721686,111,2:40:15
38.0%,1902500,7609.999999847695,-3524063.887956472,573636.0238734114,310.9166294289585,111,2:40:08
38.1%,1905000,7619.999999847459,-3520978.03394456,573573.6301375038,310.88281138187205,111,2:40:00
38.1%,1907500,7629.999999847222,-3519163.850725703,572946.0467694484,310.54265473661144,111,2:39:51
38.2%,1910000,7639.999999846986,-3518002.888997851,575602.287555675,311.98236458368257,111,2:39:43
38.2%,1912500,7649.999999846749,-3518492.8095242344,572503.1277215745,310.3025880536563,111,2:39:36
38.3%,1915000,7659.999999846513,-3521672.477727417,575239.5517224214,311.78575802838503,111,2:39:28
38.4%,1917500,7669.999999846276,-3523849.5163456947,573225.9613716996,310.69437133221885,111,2:39:20
38.4%,1920000,7679.99999984604,-3521537.875643922,573545.9934919943,310.8678320355394,111,2:39:12
38.5%,1922500,7689.999999845803,-3519800.2982410807,574264.0838396638,311.2570443953477,111,2:39:04
38.5%,1925000,7699.999999845567,-3518359.612444939,572990.7685580361,310.5668944063515,111,2:38:57
38.5%,1927500,7709.99999984533,-3521190.9779708665,571139.9871009105,309.5637518063217,111,2:38:49
38.6%,1930000,7719.999999845094,-3517890.258970732,573718.4237404753,310.9612910050568,111,2:38:41
38.6%,1932500,7729.9999998448575,-3515643.0571078043,574142.9966735686,311.19141390496253,111,2:38:33
38.7%,1935000,7739.999999844621,-3518746.4292407967,575115.5415902773,311.718543260315,111,2:38:26
38.8%,1937500,7749.999999844385,-3519824.731018942,576166.8708946605,312.28837456472206,111,2:38:18
38.8%,1940000,7759.999999844148,-3516711.7036226764,571971.2307506988,310.0142944205761,111,2:38:10
38.9%,1942500,7769.999999843912,-3521577.151006922,574932.3746005199,311.61926486651134,111,2:38:02
38.9%,1945000,7779.999999843675,-3518911.738316307,574732.2579707203,311.5107995933407,111,2:37:55
39.0%,1947500,7789.999999843439,-3519270.46939373,572832.0662868156,310.48087614181253,111,2:37:47
39.0%,1950000,7799.999999843202,-3521153.150836883,574437.9017456011,311.3512554894898,111,2:37:38
39.0%,1952500,7809.999999842966,-3517889.542934753,572401.9461287087,310.2477465888513,111,2:37:30
39.1%,1955000,7819.999999842729,-3519360.84754993,574761.9631750835,311.526900119864,111,2:37:22
39.1%,1957500,7829.999999842493,-3521640.7377600167,574320.4592863172,311.2876004677116,111,2:37:15
39.2%,1960000,7839.999999842256,-3519206.203249229,575586.6903518452,311.97391073866333,111,2:37:07
39.2%,1962500,7849.99999984202,-3522175.5342515297,574170.9040477548,311.20653998902463,111,2:36:59
39.3%,1965000,7859.999999841783,-3521856.096351519,572753.3538662118,310.438213199651,111,2:36:51
39.4%,1967500,7869.999999841547,-3518586.5406395793,575242.4140456332,311.787309437028,111,2:36:44
39.4%,1970000,7879.9999998413105,-3520493.4664594997,574210.5520762063,311.22802962854627,111,2:36:36
39.5%,1972500,7889.999999841074,-3517744.6644720044,574971.7284669068,311.64059506716615,111,2:36:28
39.5%,1975000,7899.9999998408375,-3522053.4677201807,572864.2513398953,310.4983207718655,111,2:36:20
39.5%,1977500,7909.999999840601,-3518221.3280614875,573261.6836295265,310.7137331636536,111,2:36:13
39.6%,1980000,7919.999999840365,-3519359.381826883,576051.4159708474,312.22579680762703,111,2:36:05
39.6%,1982500,7929.999999840128,-3521346.2028759345,573391.6253694644,310.7841629242025,111,2:35:57
39.7%,1985000,7939.999999839892,-3521748.058904441,574050.3021118741,311.14117249841024,111,2:35:49
39.8%,1987500,7949.999999839655,-3519442.9478229173,574811.8282192979,311.5539274870938,111,2:35:42
39.8%,1990000,7959.999999839419,-3517649.252217274,576542.0253387586,312.49171213492326,111,2:35:34
39.9%,1992500,7969.999999839182,-3522303.0285509024,573985.2808363518,311.10593029780705,111,2:35:25
39.9%,1995000,7979.999999838946,-3515286.7250795886,572124.883588969,310.0975758404816,111,2:35:17
40.0%,1997500,7989.999999838709,-3520776.6572911516,574443.3487411487,311.354207817143,111,2:35:09
40.0%,2000000,7999.999999838473,-3520783.6082636435,573615.8874230983,310.9057152656225,111,2:35:03
40.0%,2002500,8009.999999838236,-3518214.4783489183,571642.6948219647,309.836224565551,111,2:34:55
40.1%,2005000,8019.999999838,-3519510.2795508057,572596.0698648824,310.3529636519914,111,2:34:47
40.1%,2007500,8029.999999837763,-3519709.113729609,574143.4064430557,311.1916360042423,111,2:34:38
40.2%,2010000,8039.999999837527,-3518840.5767440945,573455.2719655498,310.81866003440115,111,2:34:32
40.2%,2012500,8049.9999998372905,-3519209.6286283415,575271.567593188,311.8031109598829,111,2:34:24
40.3%,2015000,8059.999999837054,-3518817.940743657,575492.6044671388,311.9229152207175,111,2:34:15
40.4%,2017500,8069.999999836818,-3522678.2551544607,574688.7667915509,311.4872269265721,111,2:34:07
40.4%,2020000,8079.999999836581,-3523165.951871302,573921.9011646749,311.07157786338524,111,2:34:01
40.5%,2022500,8089.999999836345,-3518551.2555362023,574750.151371859,311.52049800093636,111,2:33:53
40.5%,2025000,8099.999999836108,-3519015.7336447015,573503.9769006313,310.84505861053987,111,2:33:44
40.5%,2027500,8109.999999835872,-3519198.7691038325,574747.6259163341,311.5191291780471,111,2:33:36
40.6%,2030000,8119.999999835635,-3519061.4167634603,573590.4999391045,310.8919549879821,111,2:33:29
40.6%,2032500,8129.999999835399,-3517242.6435148716,573127.5912694283,310.6410537242551,111,2:33:21
40.7%,2035000,8139.999999835162,-3521928.30300992,575642.7812435899,312.00431257933775,111,2:33:13
40.8%,2037500,8149.999999834926,-3521961.6153317206,572579.8237498689,310.3441580904313,111,2:33:05
40.8%,2040000,8159.999999834689,-3520502.869387284,572410.5500165225,310.2524099846071,111,2:32:57
40.9%,2042500,8169.999999834453,-3518330.649704244,572558.797387932,310.3327615858351,111,2:32:50
40.9%,2045000,8179.999999834216,-3521791.1307501085,575928.9924685817,312.1594420092824,111,2:32:42
41.0%,2047500,8189.99999983398,-3517586.4463154767,573598.4637822614,310.89627147294567,111,2:32:34
41.0%,2050000,8199.999999835562,-3517995.363931399,574870.3011329375,311.58562040815366,111,2:32:26
41.0%,2052500,8209.999999837599,-3523766.6393468566,573109.4169128526,310.6312030359207,111,2:32:19
41.1%,2055000,8219.999999839636,-3521407.6606322564,573313.3034445369,310.7417116347168,111,2:32:11
41.1%,2057500,8229.999999841673,-3520321.447397588,573608.0472199846,310.9014657948349,111,2:32:03
41.2%,2060000,8239.99999984371,-3520536.9524264038,574918.624092862,311.61181194982555,111,2:31:55
41.2%,2062500,8249.999999845748,-3519545.6785351466,574340.6537560697,311.29854607818106,111,2:31:48
41.3%,2065000,8259.999999847785,-3520874.5243553426,573294.411148459,310.7314718157824,111,2:31:40
41.4%,2067500,8269.999999849822,-3519056.258136837,573880.6044079096,311.04919459614706,111,2:31:32
41.4%,2070000,8279.99999985186,-3517354.2442178726,574489.99628016,311.37949126343466,111,2:31:23
41.5%,2072500,8289.999999853897,-3522259.843538178,573453.7696128588,310.8178457437788,111,2:31:15
41.5%,2075000,8299.999999855934,-3516419.5139444284,575286.9571870957,311.81145227818735,111,2:31:09
41.5%,2077500,8309.999999857971,-3522707.2131711077,573387.9061825683,310.7821470866229,111,2:31:01
41.6%,2080000,8319.999999860009,-3516826.0355146956,572211.1538024666,310.1443351841848,111,2:30:52
