mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,num_heavy_atoms,num_rings,qed,lipinski_violations,veber_violations,pains_alerts,permeability_score,pgp_risk,compound_id,smiles,cnn_affinity,type,drug_name,ligand_efficiency,label_le,le_score
567.7960000000003,4.747620000000004,101.9,4,6,9,2,0.5625,40,4,0.326500977362608,1,0,0,0.2721428571428571,1,fda_1277,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,5.84552383,FDA,NELFINAVIR,0.14613809575,-1,0.017056514
425.5980000000002,3.8820000000000032,47.02000000000001,1,6,8,2,0.4583333333333333,30,4,0.6479013320403016,0,0,0,0.6641428571428571,1,fda_1220,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,4.55251932,FDA,CARPHENAZINE,0.151750644,-1,0.82347846
265.82800000000003,4.395800000000004,12.03,1,1,5,1,0.625,18,2,0.832337090661778,0,0,0,0.9140714285714284,0,fda_1657,CN[C@@H](CC(C)C)C1(c2ccc(Cl)cc2)CCC1,4.40920973,FDA,M SIBUTRAMINE,0.2449560961111111,-1,0.98593026
664.7250000000004,-1.2149999999999952,233.81999999999996,6,14,3,0,0.6363636363636364,47,4,0.1534721998247157,3,1,0,0.0,0,fda_1017,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)[O-],4.99468231,FDA,NATAMYCIN,0.10626983638297872,0,0.011217444
328.38500000000016,1.3482999999999994,104.76,1,6,7,0,0.8125,23,1,0.5584971740982958,0,0,0,0.2517142857142858,0,fda_1507,CC(C)C(=O)O[C@@H](C)OC(=O)NCC1(CC(=O)[O-])CCCCC1,4.37186575,FDA,GABAPENTIN ENACARBIL,0.19008111956521742,-1,0.9041742
259.34900000000005,2.577500000000001,41.489999999999995,2,3,6,2,0.375,19,2,0.8375057924076362,0,0,0,0.7036428571428572,0,fda_1139,CC(C)NC[C@@H](O)COc1cccc2ccccc12,3.4013412,FDA,PROPRANOLOL,0.17901795789473685,-1,0.9893783
464.4440000000002,3.992480000000003,76.44,1,4,3,2,0.238095238095238,32,3,0.5492417106050057,0,0,0,0.454,1,fda_1590,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,5.85742998,FDA,ENZALUTAMIDE,0.183044686875,-1,0.97918737
311.425,3.8371800000000023,61.09,1,3,1,0,0.7,23,4,0.8001121130289811,0,0,0,0.5636428571428571,0,fda_1497,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,5.5657649,FDA,DIENOGEST,0.24198977826086954,-1,0.9879287
124.13899999999995,1.4008,29.46,1,2,1,1,0.1428571428571428,9,1,0.6127725486570803,0,0,0,0.7895714285714286,0,fda_1418,COc1ccc(O)cc1,3.52578545,FDA,MEQUINOL,0.3917539388888889,1,0.9934134
505.4580000000001,3.3366000000000007,177.57999999999998,6,2,9,2,0.2727272727272727,34,2,0.1728662272420182,2,1,0,0.0,1,fda_1233,NC(=N\CCCCCC/N=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,5.18994474,FDA,CHLORHEXIDINE,0.15264543352941176,-1,0.09549544
354.28700000000003,5.060880000000003,41.61,0,5,2,2,0.1428571428571428,21,3,0.7070685866540107,1,0,0,0.7027857142857143,0,fda_1631,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,3.74308848,FDA,LULICONAZOLE,0.17824230857142856,-1,0.8307747
338.40400000000005,-1.2072999999999965,112.6,1,6,7,0,0.8235294117647058,24,2,0.6233403097358331,0,0,0,0.1957142857142857,0,fda_1685,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)[O-],3.88139725,FDA,PERINDOPRILAT,0.16172488541666666,-1,0.8864406
451.9140000000001,4.135170000000002,107.41,3,5,6,3,0.1304347826086956,32,3,0.3854531660971693,0,0,0,0.2327857142857142,1,fda_1832,[H]/N=C(/c1ccc(C(=O)Nc2ccc(OC)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N(C)C,4.98085165,FDA,BETRIXABAN,0.1556516140625,-1,0.9290968
166.24399999999997,1.9790000000000003,20.23,1,1,2,1,0.4,12,1,0.6659702056085907,0,0,0,0.8555,0,fda_101,CC[N+](C)(C)c1cccc(O)c1,3.87420869,FDA,EDROPHONIUM,0.32285072416666666,1,0.9914622
161.22499999999997,0.1764,52.32,1,2,3,0,0.8571428571428571,11,0,0.6000594654010832,0,0,0,0.6262857142857143,0,fda_1093,C[C@@H](C[N+](C)(C)C)OC(N)=O,2.75888443,FDA,BETHANECHOL,0.25080767545454546,-1,0.994364
608.6080000000004,-9.215600000000013,328.96,6,16,21,0,0.6,40,0,0.051990568735421,3,2,0,0.0,0,fda_1391,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],3.91180229,FDA,GLUTATHIONE DISULFIDE,0.09779505725,0,0.023375848
353.4660000000001,1.9351,57.5,2,4,4,2,0.4761904761904761,26,4,0.8831423888921255,0,0,1,0.5892857142857143,0,fda_1219,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,3.75057626,FDA,METHYSERGIDE,0.14425293307692308,-1,0.9881138
426.4560000000002,-1.873899999999996,159.27000000000004,2,11,7,1,0.4,28,3,0.2890668391096812,1,1,0,0.0,0,fda_1633,COCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,4.61079788,FDA,CEFPODOXIME,0.16467135285714285,-1,0.013571574
146.142,-1.4942000000000004,58.92,2,4,0,0,1.0,10,2,0.4366832812212583,0,0,0,0.5791428571428572,0,fda_1456,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,2.7480309,FDA,ISOSORBIDE,0.27480308999999997,1,0.98982555
386.56100000000015,4.214800000000004,32.78,0,4,8,2,0.5,27,3,0.6810921785688575,0,0,0,0.7658571428571428,0,fda_1243,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,4.12913275,FDA,SUFENTANIL,0.1529308425925926,-1,0.9829337
644.6720000000004,-2.4466999999999928,223.08999999999995,3,14,9,2,0.4,44,5,0.1467237929255473,2,1,0,0.0,1,fda_1027,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,5.39918375,FDA,CEFOPERAZONE,0.12270872159090908,0,0.00638609
838.8779999999998,3.8568000000000016,195.22,3,11,6,2,0.631578947368421,58,7,0.2826248744385246,2,1,0,0.0,1,fda_1850,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,5.82164001,FDA,GLECAPREVIR,0.10037310362068966,0,0.0049904673
394.4270000000002,-0.5747999999999962,112.6,1,6,8,2,0.3181818181818182,29,3,0.6413864471796791,0,0,0,0.1957142857142857,0,fda_1696,O=C([O-])CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)[O-])CCc2ccccc21,5.03592634,FDA,BENAZEPRILAT,0.17365263241379308,-1,0.8730706
218.25299999999996,0.9834000000000004,104.64,2,4,6,0,0.7777777777777778,15,0,0.6928160102714501,0,0,0,0.2525714285714286,0,fda_164,CCCC(C)(COC(N)=O)COC(N)=O,3.34052396,FDA,MEPROBAMATE,0.22270159733333333,-1,0.9899317
1420.704,-4.347000000000006,536.5299999999999,15,21,31,2,0.6363636363636364,100,4,0.0339246860957052,3,2,0,0.0,1,fda_1311,CC[C@@H](C)[C@H](NC(=O)[C@@H](CCC(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CSC([C@@H](N)[C@@H](C)CC)=N1)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)[O-])NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC1=O,5.93531418,FDA,BACITRACIN,0.059353141799999995,0,0.00638609
176.17499999999998,0.5992000000000001,64.67999999999999,1,3,1,1,0.1111111111111111,13,2,0.6809458251088377,0,0,0,0.538,0,fda_1143,NC1=NC(=O)[C@H](c2ccccc2)O1,3.7593298,FDA,PEMOLINE,0.2891792153846154,1,0.9929007
328.4120000000001,2.1353999999999997,95.57999999999998,4,4,8,2,0.3157894736842105,24,2,0.5968389616111595,0,0,0,0.3172857142857144,0,fda_1704,C[C@@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,4.25471497,FDA,LABETALOL,0.17727979041666667,-1,0.9897614
470.6130000000003,6.331020000000006,57.86,2,5,7,4,0.3333333333333333,35,5,0.3313105320722487,1,0,0,0.5867142857142857,1,fda_1630,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.20028448,FDA,BAZEDOXIFENE,0.14857955657142857,-1,0.1800586
294.3949999999999,2.5562000000000005,64.79,1,5,9,1,0.5625,21,1,0.5599065078286075,0,0,0,0.5372142857142856,0,fda_134,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,3.67678833,FDA,PROPARACAINE,0.17508515857142856,-1,0.9901585
223.29599999999996,1.9437,29.540000000000003,0,2,2,1,0.4166666666666667,16,1,0.7170811018086075,0,0,0,0.7889999999999999,0,fda_1606,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2.85903168,FDA,NEOSTIGMINE,0.17868948,-1,0.99152
1085.156,-0.2492799999999888,358.20000000000005,11,24,15,2,0.7692307692307693,76,8,0.1095381588789766,3,2,0,0.0,1,fda_1444,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,5.465065,FDA,PLICAMYCIN,0.07190875000000001,0,0.006396756
476.8690000000002,0.2155,181.62,6,9,2,1,0.3181818181818182,33,4,0.3249428299467629,1,1,0,0.0,0,fda_1019,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,4.88442039,FDA,MECLOCYCLINE,0.1480127390909091,-1,0.019515598
309.47800000000007,5.015000000000005,3.24,0,2,2,2,0.4,22,4,0.7664689844331225,1,0,0,0.9768571428571428,0,fda_1356,CN1CCC[C@H](CC2c3ccccc3Sc3ccccc32)C1,4.42658186,FDA,METHIXENE,0.20120826636363634,-1,0.7998956
367.50600000000026,2.530500000000001,97.66,2,5,13,0,0.8095238095238095,26,1,0.3849866768068556,0,1,0,0.3024285714285715,0,fda_1701,CCCC[C@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],5.74122667,FDA,M MISOPROSTOL,0.22081641038461536,-1,0.9549678
505.5830000000002,-0.0419799999999984,162.93,2,12,7,2,0.2631578947368421,33,4,0.2984563702798238,2,1,0,0.0,1,fda_1553,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,5.34212255,FDA,CEFDITOREN,0.16188250151515152,-1,0.008594838
392.5220000000001,2.3457,59.06,1,6,4,2,0.5263157894736842,26,5,0.492985025398511,0,0,0,0.5781428571428571,0,fda_1295,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,4.37629223,FDA,TIOTROPIUM,0.16831893192307693,-1,0.9118324
265.35299999999995,1.9891,50.72,2,4,9,1,0.4666666666666667,19,1,0.6704564525308724,0,0,0,0.6377142857142857,0,fda_1158,C=CCOc1ccccc1OC[C@H](O)CNC(C)C,3.06638598,FDA,OXPRENOLOL,0.1613887357894737,-1,0.9914622
347.43800000000005,2.680620000000001,56.260000000000005,0,4,6,2,0.2727272727272727,26,3,0.7540871252153405,0,0,0,0.5981428571428571,0,fda_1400,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)[O-])n2)cc1,4.91312408,FDA,ACRIVASTINE,0.1889663107692308,-1,0.9846073
394.4140000000001,-1.5064999999999988,161.04000000000002,3,10,5,1,0.2142857142857142,26,3,0.2350719555253545,0,1,0,0.0,0,fda_1067,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,5.23147917,FDA,CEFDINIR,0.20121073730769232,-1,0.27658013
296.799,1.5203999999999995,43.37,1,4,3,1,0.3571428571428571,19,2,0.6792913597377604,0,0,0,0.6902142857142857,0,fda_1690,O=C([O-])/C=C1/CN(Cc2ccccc2Cl)CC[C@@H]1S,4.10417223,FDA,M TICLOPIDINE,0.2160090647368421,-1,0.9893182
129.115,0.0313999999999999,55.4,1,3,0,0,0.6,9,1,0.501695512229331,0,0,0,0.6042857142857143,0,fda_1773,CC1(C)OC(=O)NC1=O,3.47703671,FDA,M TRIMETHADIONE,0.38633741222222223,1,0.99455535
538.5840000000003,-1.5684999999999958,176.32999999999998,2,9,6,1,0.4761904761904761,36,4,0.4052799212104154,1,1,0,0.0,0,fda_1315,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],4.74569893,FDA,MEZLOCILLIN,0.13182497027777776,-1,0.090069324
334.33200000000005,-1.6511999999999971,146.89,3,8,3,0,0.5333333333333333,24,4,0.4106698403593517,0,1,1,0.0,0,fda_1006,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,3.35288644,FDA,MITOMYCIN,0.13970360166666665,-1,0.7184876
263.381,2.7326000000000006,43.7,2,3,4,1,0.625,19,2,0.8775816874821688,0,0,0,0.6878571428571428,0,fda_1433,CN(C)C[C@@H](c1ccc(O)cc1)C1(O)CCCCC1,4.34468794,FDA,DESVENLAFAXINE,0.22866778631578946,-1,0.98593026
249.354,2.331600000000001,43.7,2,3,3,1,0.6,18,2,0.8638209859209474,0,0,0,0.6878571428571428,0,fda_1678,CN(C)C[C@@H]1CCCC[C@@]1(O)c1cccc(O)c1,3.80444217,FDA,M TRAMADOL,0.21135789833333335,-1,0.9877089
144.12599999999998,-0.1114000000000001,52.60000000000001,0,4,2,0,0.3333333333333333,10,0,0.4004770226950069,0,0,0,0.6242857142857142,0,fda_1625,COC(=O)/C=C/C(=O)OC,4.55409527,FDA,DIMETHYL FUMARATE,0.45540952700000004,1,0.98816633
314.46900000000005,5.735800000000006,29.46,1,2,4,1,0.6190476190476191,23,3,0.5673159936374234,1,0,0,0.7895714285714286,0,fda_1392,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,5.24925947,FDA,DRONABINOL,0.22822867260869567,-1,0.84365803
301.3860000000001,1.7251,41.93,1,4,1,1,0.6666666666666666,22,5,0.857564110359614,0,0,0,0.7005,0,fda_1216,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,3.70368314,FDA,DIHYDROCODEINE,0.16834923363636364,-1,0.9907607
389.8860000000001,1.2295000000000005,118.36,3,5,2,1,0.4285714285714285,24,4,0.6571692284800612,0,0,0,0.1545714285714287,0,fda_1462,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@H]1C[C@@H]3C=C[C@H]1C3)NS2(=O)=O,4.52588654,FDA,CYCLOTHIAZIDE,0.18857860583333333,-1,0.98324215
388.4200000000001,3.201800000000002,107.77,1,7,6,1,0.4,28,2,0.4527860366395833,0,0,0,0.2302142857142856,0,fda_1672,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-],4.29345846,FDA,NISOLDIPINE,0.15333780214285714,-1,0.8628832
168.16,-0.2733,108.52,3,4,3,1,0.2,12,1,0.4264148478247674,0,0,1,0.2248571428571427,0,fda_1651,CN/N=N/c1[nH]cnc1C(N)=O,3.545964,FDA,M TEMOZOLOMIDE,0.295497,1,0.9829674
627.7460000000002,5.812270000000006,151.53000000000003,3,10,15,4,0.3529411764705882,46,4,0.0646297202377854,2,2,0,0.0,1,fda_1499,[H]/N=C(\NC(=O)OCCCCCC)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,5.7695179,FDA,DABIGATRAN ETEXILATE,0.12542430217391304,-1,0.007846384
312.482,5.019600000000005,6.48,0,3,5,2,0.3684210526315789,22,3,0.7651953187356423,1,0,1,0.9537142857142856,0,fda_140,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,4.54167891,FDA,ETHOPROPAZINE,0.20643995045454544,-1,0.85801077
318.354,2.006,95.5,3,4,5,2,0.0,22,2,0.4462558920281968,0,0,0,0.3178571428571428,0,fda_1729,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,4.77332735,FDA,BELINOSTAT,0.216969425,-1,0.985608
433.5770000000001,4.724000000000004,48.57,1,5,7,4,0.32,31,5,0.4284550784737121,0,0,0,0.6530714285714285,1,fda_1780,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,5.07954073,FDA,BREXPIPRAZOLE,0.16385615258064515,-1,0.9478918
319.246,3.9277000000000024,16.130000000000003,0,2,5,2,0.3125,19,2,0.8300542359520316,0,0,0,0.8847857142857143,0,fda_1110,CN(C)CC[C@H](c1ccc(Br)cc1)c1ccccn1,3.56866908,FDA,BROMPHENIRAMINE,0.18782468842105263,-1,0.9882172
385.4410000000001,2.0572999999999997,118.67000000000002,2,6,14,1,0.6842105263157895,26,1,0.3736904578521614,0,1,0,0.1523571428571427,0,fda_1538,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)([O-])[O-])cc1,4.98142958,FDA,M FINGOLIMOD,0.1915934453846154,-1,0.35916975
362.4660000000002,1.7815999999999996,94.83,3,5,2,0,0.8095238095238095,26,4,0.6960164410604959,0,0,0,0.3226428571428571,0,fda_108,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,5.31878805,FDA,HYDROCORTISONE,0.20456877115384617,-1,0.991013
366.5490000000002,4.830200000000005,15.71,0,3,10,2,0.5,27,3,0.5988605961954666,0,0,0,0.8877857142857143,0,fda_1175,CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,4.26199245,FDA,BEPRIDIL,0.15785157222222224,-1,0.9835065
232.27999999999992,1.2294000000000005,104.64,2,4,6,0,0.8,16,0,0.7179858695750139,0,0,0,0.2525714285714286,0,fda_1377,CC[C@@H](C)C(C)(COC(N)=O)COC(N)=O,3.44453549,FDA,MEBUTAMATE,0.215283468125,-1,0.9899317
288.431,3.879200000000003,37.3,1,2,0,0,0.8421052631578947,21,4,0.7342296115534325,0,0,0,0.7335714285714285,0,fda_143,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,4.99357605,FDA,TESTOSTERONE,0.2377893357142857,-1,0.9879287
543.5250000000003,0.0012999999999993,206.07,6,12,5,2,0.4444444444444444,39,5,0.2352625816856561,3,1,1,0.0,1,fda_1009,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.15304184,FDA,DOXORUBICIN,0.10648825230769231,0,0.0056949533
339.4350000000001,2.512500000000001,52.93000000000001,2,4,2,1,0.6190476190476191,25,6,0.813193738638947,0,0,0,0.6219285714285714,0,fda_1415,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,4.43247461,FDA,NALMEFENE,0.1772989844,-1,0.9866773
558.1480000000001,6.361920000000006,105.24,3,8,9,3,0.4285714285714285,38,4,0.2788737905378975,2,0,0,0.2482857142857142,1,fda_1738,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.65522146,FDA,CERITINIB,0.14882161736842106,-1,0.008494214
943.0900000000008,0.0423000000000082,282.21,9,19,10,0,0.9361702127659576,66,9,0.1033102543066299,3,1,0,0.0,0,fda_150,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,6.25214243,FDA,DESLANOSIDE,0.09472943075757576,0,0.01205173
381.4280000000003,0.6870999999999989,109.36,1,5,10,2,0.3181818181818182,28,2,0.6510654925004248,0,0,0,0.2188571428571427,0,fda_1790,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)[O-])C(=O)[O-],4.66205359,FDA,M SACUBITRIL,0.16650191392857144,-1,0.9853344
549.7029999999999,6.829400000000008,36.02,0,6,12,2,0.5517241379310345,38,4,0.2134013967391396,2,1,0,0.7427142857142857,1,fda_1343,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.01367092,FDA,FLUPHENAZINE ENANTHATE,0.13193870842105263,-1,0.019628162
276.42400000000004,3.7524400000000018,32.34,1,2,7,1,0.5882352941176471,20,1,0.8222609245677037,0,0,0,0.769,0,fda_1385,CCCN(CC)[C@@H](CC)C(=O)Nc1c(C)cccc1C,3.56268907,FDA,ETIDOCAINE,0.17813445349999998,-1,0.987806
349.3930000000001,4.4381800000000045,58.68,0,4,3,4,0.0,27,4,0.5493442133854947,0,0,0,0.5808571428571428,0,fda_1579,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,5.75230455,FDA,PERAMPANEL,0.21304831666666665,-1,0.98762554
357.261,1.9299,61.190000000000005,0,5,9,2,0.5,23,2,0.6437291201561798,0,0,0,0.5629285714285714,0,fda_1443,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,4.20747185,FDA,BENDAMUSTINE,0.18293355869565217,-1,0.99202746
411.5710000000003,3.491900000000003,47.02000000000001,1,6,7,2,0.4347826086956521,29,4,0.7040504664729512,0,0,0,0.6641428571428571,1,fda_1217,CC(=O)c1ccc2c(c1)Sc1ccccc1N2CCCN1CCN(CCO)CC1,4.80832911,FDA,ACETOPHENAZINE,0.16580445206896552,-1,0.82347846
437.4750000000001,4.242980000000002,87.61999999999999,1,7,6,4,0.1818181818181818,31,4,0.4874521724874653,0,0,0,0.3741428571428572,1,fda_1788,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,5.35421705,FDA,ISAVUCONAZOLE,0.17271667903225807,-1,0.8762027
360.5380000000002,5.166000000000006,43.370000000000005,0,3,2,0,0.9130434782608696,26,4,0.6384037243072085,1,0,0,0.6902142857142857,0,fda_1353,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,5.45416498,FDA,DROMOSTANOLONE PROPIONATE,0.20977557615384615,-1,0.8390238
252.273,3.0294000000000016,58.86000000000001,1,2,0,2,0.1333333333333333,19,4,0.732474562069225,0,0,0,0.5795714285714285,0,fda_1752,NC(=O)N1c2ccccc2[C@H]2O[C@H]2c2ccccc21,4.02918577,FDA,M CARBAMAZEPINE,0.2120624089473684,-1,0.987194
218.22899999999996,-2.3779999999999983,109.69,3,5,6,0,0.7777777777777778,15,0,0.46101245499216,0,0,0,0.2165,0,fda_1408,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],2.70209026,FDA,PANTOTHENIC ACID,0.18013935066666667,-1,0.9883812
179.26299999999998,2.0294399999999997,35.25,1,2,3,1,0.4545454545454545,13,1,0.7701737793320904,0,0,0,0.7482142857142857,0,fda_1171,Cc1cccc(C)c1OC[C@@H](C)N,3.44256973,FDA,MEXILETINE,0.26481305615384615,1,0.9911823
529.5260000000001,6.355840000000005,97.62,2,7,6,5,0.1071428571428571,39,5,0.2658598216325419,2,0,0,0.3027142857142857,1,fda_1310,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,6.35661316,FDA,NILOTINIB,0.16299008102564103,-1,0.028391663
326.8270000000001,3.7245000000000017,45.150000000000006,2,3,0,2,0.3157894736842105,23,4,0.7751782492264959,0,0,0,0.6775,0,fda_1649,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,5.09638786,FDA,M DESLORATADINE,0.2215820808695652,-1,0.98593026
284.359,2.2062,53.43000000000001,1,3,6,2,0.2941176470588235,21,2,0.8845260918021192,0,0,0,0.6183571428571428,0,fda_1122,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1,3.99501157,FDA,TROPICAMIDE,0.1902386461904762,-1,0.9904661
497.5000000000002,1.0202999999999998,176.61,5,10,3,2,0.4230769230769231,36,5,0.3283465061048781,0,1,1,0.0,1,fda_1050,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,4.4464016,FDA,IDARUBICIN,0.12351115555555554,0,0.13457896
392.8380000000002,1.81,91.39,1,6,3,2,0.4736842105263157,27,4,0.8596709221048505,0,0,0,0.3472142857142858,0,fda_1473,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2Cl)C1,5.57413101,FDA,BESIFLOXACIN,0.20644929666666667,-1,0.9425656
