mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,num_heavy_atoms,num_rings,qed,lipinski_violations,veber_violations,pains_alerts,permeability_score,pgp_risk,compound_id,smiles,cnn_affinity,type,drug_name
557.054,5.932480000000005,112.39999999999999,2,8,11,4,0.2,40,4,0.21847545958158987,2,1,0,0.19714285714285718,1,fda_1831,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.79231787,FDA,NERATINIB
529.5420000000003,0.8206999999999993,189.0,6,11,4,2,0.48148148148148145,38,5,0.2625132085928076,3,1,1,0.0,1,fda_1636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@H](C)O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.15396118,FDA,DAUNORUBICINOL
875.1060000000002,5.601400000000008,170.06,3,14,8,0,0.8125,62,7,0.2035245857212583,3,1,0,0.0,0,fda_1068,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,6.69201136,FDA,IVERMECTIN
532.6490000000002,4.405900000000004,99.13000000000001,1,7,4,0,0.7666666666666667,38,5,0.5358144370210589,1,0,0,0.2919285714285713,0,fda_1341,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,5.72384262,FDA,TRIAMCINOLONE HEXACETONIDE
272.711,2.8279000000000005,55.919999999999995,1,2,2,3,0.13333333333333333,19,3,0.7798066602926482,0,0,0,0.6005714285714285,0,fda_1164,C[C@H](C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,4.21298742,FDA,CARPROFEN
373.44900000000007,3.8910000000000036,46.61,0,5,5,2,0.4,26,4,0.7462318337051916,0,0,0,0.6670714285714285,0,fda_1493,CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2,4.57621765,FDA,PRASUGREL
268.356,4.828600000000005,40.46,2,2,4,2,0.2222222222222222,20,2,0.7796984854737203,0,0,0,0.7110000000000001,0,fda_12,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.67038584,FDA,DIETHYLSTILBESTROL
521.1400000000002,-4.017899999999999,290.45,3,18,8,2,0.5,32,3,0.22002477927405206,2,1,0,0.0,1,fda_1687,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,4.25596189,FDA,M FLUDARABINE
248.32600000000002,1.9055999999999995,57.279999999999994,3,3,6,2,0.42857142857142855,18,2,0.7315916457547719,0,0,0,0.590857142857143,0,fda_1163,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,3.11070895,FDA,PINDOLOL
306.37300000000005,3.466380000000001,83.17999999999999,1,5,4,3,0.4117647058823529,23,4,0.7996787783250496,0,0,0,0.4058571428571429,0,fda_1526,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,4.71331596,FDA,RUXOLITINIB
524.6340000000001,-1.9878999999999947,175.29000000000002,2,14,10,2,0.5,34,4,0.2589124371510058,2,1,0,0.0,1,fda_1045,CN(C)CCn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,4.78887033,FDA,CEFOTIAM
440.5070000000002,4.2173000000000025,99.16,1,7,5,4,0.2,33,5,0.4667032430058404,0,0,0,0.2917142857142857,1,fda_1623,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.30511045,FDA,IBRUTINIB
987.9610000000002,5.027500000000006,260.59,8,17,11,1,0.625,67,4,0.10685166450080807,4,2,0,0.0,0,fda_1535,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](O)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,6.83681679,FDA,M FIDAXOMICIN
340.425,-1.054999999999998,115.56,2,6,3,0,0.8,23,3,0.633195346785606,0,0,0,0.1745714285714286,0,fda_1016,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)[O-],4.09069967,FDA,CYCLACILLIN
240.303,0.7009999999999998,85.61,4,5,4,1,0.5833333333333334,17,1,0.6222799026086435,0,0,0,0.38849999999999996,0,fda_1241,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)n1,3.1886375,FDA,PIRBUTEROL
259.265,0.029799999999999882,92.5,2,4,1,1,0.3076923076923077,19,3,0.5494349129687401,0,0,0,0.3392857142857143,0,fda_1204,Nc1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O,4.37568617,FDA,LENALIDOMIDE
540.7080000000002,1.4296000000000009,142.70000000000002,4,8,2,0,0.625,36,2,0.17833858604326225,1,1,0,0.0,0,fda_1483,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,4.95712996,FDA,ROMIDEPSIN
281.337,2.2588,84.08000000000001,2,4,4,2,0.3333333333333333,19,2,0.8999360171265322,0,0,0,0.39942857142857136,0,fda_1656,CCC[S@](=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,4.00431633,FDA,M ALBENDAZOLE
266.34099999999995,0.45210000000000006,84.57999999999998,3,4,8,1,0.5,19,1,0.637673978167625,0,0,0,0.395857142857143,0,fda_1161,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,3.12897587,FDA,ATENOLOL
573.6160000000001,-4.066899999999996,225.58999999999997,2,16,9,1,0.4117647058823529,36,4,0.07151636735003844,2,1,0,0.0,0,fda_1317,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,4.93731117,FDA,CEFOTETAN
287.4470000000001,3.940400000000003,23.47,1,2,5,1,0.6842105263157895,21,3,0.8863958351409401,0,0,0,0.8323571428571429,0,fda_1104,O[C@@](CCN1CCCC1)(c1ccccc1)C1CCCCC1,4.32303667,FDA,PROCYCLIDINE
664.9070000000002,9.113520000000003,90.46000000000001,0,8,19,3,0.6923076923076923,48,5,0.09325911873265398,2,1,0,0.35385714285714276,1,fda_1488,CCCCCCCCCCCCCCCC(=O)O[C@H]1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,6.05917406,FDA,PALIPERIDONE PALMITATE
249.354,2.331600000000001,43.7,2,3,3,1,0.6,18,2,0.8638209859209474,0,0,0,0.6878571428571428,0,fda_1674,CN(C)C[C@H]1CCCC[C@@]1(O)c1cccc(O)c1,3.87963557,FDA,M TRAMADOL
245.662,1.1750000000000003,81.78000000000002,2,4,5,1,0.3,16,1,0.8160595704353588,0,0,0,0.4158571428571427,0,fda_1358,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1,3.80888653,FDA,CHLORPHENESIN CARBAMATE
169.17999999999998,0.08989999999999998,86.71000000000001,4,4,2,1,0.25,12,1,0.4724272074622585,0,0,1,0.38064285714285706,0,fda_1207,NC[C@H](O)c1ccc(O)c(O)c1,3.04195285,FDA,NOREPINEPHRINE
348.3970000000001,2.4846000000000004,54.18,1,5,5,2,0.4444444444444444,25,3,0.8437713718747005,0,0,0,0.613,0,fda_1712,C=C1CCN([C@@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,5.50071669,FDA,EFINACONAZOLE
317.49700000000024,2.8465000000000007,23.47,1,2,4,1,0.7,23,3,0.8633480387484694,0,0,0,0.8323571428571429,0,fda_1339,C[N+]1(C)CCN(C[C@](O)(c2ccccc2)C2CCCCC2)CC1,4.50061226,FDA,HEXOCYCLIUM
197.23399999999998,0.6959,64.71,2,4,4,1,0.4,14,1,0.7452129480793569,0,0,0,0.5377857142857143,0,fda_176,COc1ccc(OC)c([C@@H](O)CN)c1,2.90183091,FDA,M MIDODRINE
324.38000000000005,2.519000000000001,62.4,1,4,2,2,0.47368421052631576,24,6,0.8624002843059125,0,0,0,0.5542857142857143,0,fda_1267,O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,3.71503711,FDA,DOLASETRON
192.262,1.58914,55.120000000000005,2,2,2,1,0.36363636363636365,14,1,0.7472361299391438,0,0,0,0.6062857142857143,0,fda_1162,Cc1cccc(C)c1NC(=O)[C@H](C)N,3.5258255,FDA,TOCAINIDE
475.58700000000016,-3.200699999999992,199.72999999999996,8,12,8,0,0.9047619047619048,33,3,0.17503537053091334,2,1,0,0.0,0,fda_1023,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,3.07185435,FDA,NETILMICIN
511.81900000000024,8.049500000000009,38.25,0,4,22,2,0.6875,37,2,0.11835705048056228,2,1,0,0.7267857142857144,1,fda_1370,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,5.04186821,FDA,THONZONIUM
319.88000000000005,4.810600000000004,28.16,1,3,8,2,0.5,22,2,0.7564117572128701,0,0,0,0.7988571428571428,0,fda_1088,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,3.86179233,FDA,CHLOROQUINE
461.5050000000001,-1.5602999999999962,153.36999999999998,2,11,7,2,0.3333333333333333,31,4,0.36546337255152544,1,1,0,0.0,1,fda_1635,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,4.07039928,FDA,CEFAMANDOLE
313.72,1.2479999999999993,81.59,1,4,2,2,0.0625,22,3,0.8471119866894983,0,0,0,0.41721428571428565,0,fda_1226,O=C([O-])[C@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,4.32325602,FDA,CLORAZEPATE
518.3740000000003,4.035000000000003,101.96,0,6,7,1,0.6956521739130435,33,4,0.39912562488036973,1,0,0,0.2717142857142858,0,fda_1389,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],5.83770895,FDA,ESTRAMUSTINE PHOSPHATE
324.39900000000006,3.812980000000003,36.26,0,3,5,2,0.35,24,3,0.8388667572429986,0,0,0,0.741,0,fda_1279,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,5.31001425,FDA,ESCITALOPRAM
284.352,2.1867,57.150000000000006,1,5,0,0,1.0,20,5,0.6909963971993888,0,0,0,0.5917857142857142,0,fda_1092,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.09609079,FDA,DIHYDROARTEMISININ
392.49900000000014,5.081000000000005,82.19,3,3,2,3,0.3333333333333333,29,3,0.5686031632470885,1,0,0,0.4129285714285714,0,fda_1532,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,4.88409996,FDA,IVACAFTOR
1093.3310000000001,-3.31190000000001,412.03,16,18,23,1,0.75,77,4,0.04771559004774137,3,2,0,0.0,0,fda_1291,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,4.2635479,FDA,CASPOFUNGIN
180.18299999999996,-0.9881000000000004,86.38,2,4,3,1,0.2222222222222222,13,1,0.6250416792094207,0,0,0,0.383,0,fda_1329,N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],3.32335019,FDA,TYROSINE
246.30599999999998,-0.2809999999999997,86.74000000000001,0,6,7,0,1.0,14,0,0.453312740145793,0,0,0,0.38042857142857134,0,fda_155,CS(=O)(=O)OCCCCOS(C)(=O)=O,4.467834,FDA,BUSULFAN
539.5860000000002,-2.5263999999999998,270.21999999999997,2,17,8,2,0.5,32,3,0.25828741511452485,2,1,0,0.0,1,fda_1641,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H]1F,4.4783268,FDA,M CLOFARABINE
332.4840000000001,4.401000000000005,57.53,2,3,0,0,0.8571428571428571,24,4,0.5104218936123291,0,0,1,0.5890714285714286,0,fda_1369,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,5.52822542,FDA,OXYMETHOLONE
499.10500000000013,-3.465599999999999,261.51,2,16,8,1,0.5555555555555556,30,2,0.3292238019331934,1,1,0,0.0,0,fda_1669,Nc1ccn([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)C2(F)F)c(=O)n1,4.58868551,FDA,M GEMCITABINE
435.2850000000001,4.717400000000002,120.63999999999999,2,7,4,3,0.1,28,3,0.6084537970432329,0,0,0,0.13828571428571435,1,fda_1441,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,5.62263918,FDA,ETRAVIRINE
412.65800000000024,6.6118000000000094,40.46,2,2,5,0,0.7142857142857143,30,3,0.4986560295856184,1,0,0,0.7110000000000001,0,fda_1417,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,5.89418602,FDA,DOXERCALCIFEROL
427.5640000000002,4.6665000000000045,44.81,1,3,8,2,0.48,31,3,0.6660910059272132,0,0,0,0.6799285714285714,1,fda_1802,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,4.62136364,FDA,PIMAVANSERIN
326.4180000000002,2.0604999999999998,95.5,3,4,4,1,0.5333333333333333,22,2,0.7889728437463693,0,0,0,0.31785714285714284,0,fda_1757,C[C@H](O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4.44081736,FDA,M ACETOHEXAMIDE
299.3700000000001,1.5010999999999999,41.93,1,4,1,1,0.5555555555555556,22,5,0.7981444096668123,0,0,0,0.7005,0,fda_114,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,3.84626079,FDA,CODEINE
233.31099999999995,2.0852999999999997,38.33,1,3,3,1,0.5,17,2,0.8123400616112664,0,0,0,0.7262142857142857,0,fda_1469,COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,3.41013074,FDA,METHYLPHENIDATE
489.16700000000014,-3.4842999999999993,280.96,3,16,11,2,0.5,30,2,0.25826164452364286,1,2,0,0.0,1,fda_1662,Nc1nc(=O)c2ncn(CC[C@H](CO)CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])c2[nH]1,4.21345568,FDA,M PENCICLOVIR
265.247,-1.5252999999999983,130.23999999999998,2,5,3,0,0.7142857142857143,17,2,0.5954486838383566,0,0,0,0.06971428571428584,0,fda_1743,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,3.87476087,FDA,AVIBACTAM
557.6070000000001,0.8270000000000015,180.96999999999997,2,14,10,1,0.5238095238095238,37,3,0.13610908733951915,2,1,0,0.0,0,fda_1055,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,4.95589018,FDA,CEFPODOXIME PROXETIL
391.5720000000002,3.143200000000001,80.59,2,4,4,0,0.9583333333333334,28,4,0.7713900292451945,0,0,0,0.4243571428571429,0,fda_1784,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,5.83074331,FDA,DEOXYCHOLIC ACID
504.5950000000003,3.8175000000000026,106.97000000000001,1,7,6,0,0.7142857142857143,36,4,0.5482119854331166,1,0,0,0.23592857142857138,0,fda_1349,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5.75050783,FDA,BETAMETHASONE DIPROPIONATE
152.14899999999997,1.1787999999999998,46.53,1,3,1,1,0.125,11,1,0.6143884490200855,0,0,0,0.6676428571428572,0,fda_1435,COC(=O)c1ccccc1O,4.06221914,FDA,METHYL SALICYLATE
519.5740000000002,5.364900000000003,110.86,2,7,5,4,0.17391304347826086,35,4,0.3670492157866047,2,0,0,0.20814285714285718,1,fda_1598,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2cnc(N)cn2)s1,6.44275331,FDA,DABRAFENIB
776.0420000000001,6.000700000000006,138.02,3,10,19,4,0.475,54,5,0.10557201660303792,2,1,0,0.014142857142857124,1,fda_1587,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,5.97172785,FDA,COBICISTAT
422.42400000000015,2.4426999999999994,138.07000000000002,2,9,4,4,0.15,31,4,0.5113498614184088,0,0,0,0.013785714285714179,1,fda_1614,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,5.5531249,FDA,RIOCIGUAT
295.408,1.3211999999999997,65.2,2,3,6,2,0.42857142857142855,20,2,0.8445712183265353,0,0,0,0.5342857142857143,0,fda_1257,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,3.6347878,FDA,SUMATRIPTAN
527.5260000000003,1.0288999999999997,185.84,5,11,4,2,0.4444444444444444,38,5,0.3051291560965146,2,1,1,0.0,1,fda_1011,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.07304573,FDA,DAUNORUBICIN
524.8740000000004,11.542499999999986,26.3,0,2,20,0,0.6944444444444444,38,1,0.08987434515285701,2,1,0,0.8121428571428572,0,fda_1325,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,6.435009,FDA,VITAMIN A PALMITATE
317.49700000000024,2.8465000000000007,23.47,1,2,4,1,0.7,23,3,0.8633480387484694,0,0,0,0.8323571428571429,0,fda_1338,C[N+]1(C)CCN(C[C@@](O)(c2ccccc2)C2CCCCC2)CC1,4.34357023,FDA,HEXOCYCLIUM
289.74399999999997,0.8788000000000005,101.28999999999999,3,4,2,1,0.3,18,2,0.751957676885389,0,0,0,0.2765000000000001,0,fda_1135,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,4.32468796,FDA,QUINETHAZONE
139.154,0.39931999999999984,42.23,1,3,0,1,0.2857142857142857,10,1,0.5649178764789872,0,0,0,0.6983571428571429,0,fda_1520,Cc1c(O)c(=O)ccn1C,2.96940207,FDA,DEFERIPRONE
250.28300000000004,0.8596000000000001,97.97,2,5,3,2,0.0,17,2,0.7871395577774678,0,0,0,0.30021428571428577,0,fda_13,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,3.62555504,FDA,SULFADIAZINE
162.19,-1.8291999999999993,69.23,2,4,3,0,0.6,10,0,0.4795672584018238,0,0,0,0.5055,0,fda_1398,C[C@H](S)C(=O)NCC(=O)[O-],2.6464026,FDA,TIOPRONIN
422.4640000000001,-0.8592999999999977,128.73000000000002,1,9,7,1,0.35294117647058826,28,3,0.3389583327822128,0,0,0,0.0804999999999999,0,fda_1005,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,3.58053756,FDA,CEPHAPIRIN
344.4550000000002,2.731700000000001,62.129999999999995,1,5,5,1,0.6,25,3,0.8344883565703411,0,0,0,0.5562142857142858,0,fda_1118,CN1CCCN=C1COC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,4.45233297,FDA,OXYPHENCYCLIMINE
384.58600000000007,4.164000000000003,69.64,2,4,14,1,0.7,26,1,0.4725190328976435,0,1,0,0.5025714285714286,0,fda_1262,CCCCCCCN(CC)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,4.25029898,FDA,IBUTILIDE
405.96900000000005,6.562600000000006,12.47,0,2,9,3,0.23076923076923078,29,3,0.3734283215865669,1,0,0,0.9109285714285714,1,fda_1753,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,4.65156555,FDA,CLOMIPHENE
500.43200000000013,8.644300000000001,23.47,1,2,10,3,0.46153846153846156,33,3,0.2817693045006755,2,0,0,0.8323571428571429,1,fda_1195,CCCCN(CCCC)CC[C@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,5.55730677,FDA,HALOFANTRINE
211.261,1.1291999999999998,72.72,4,4,4,1,0.45454545454545453,15,1,0.6021334012552946,0,0,0,0.48057142857142854,0,fda_1221,CC(C)NC[C@@H](O)c1cc(O)cc(O)c1,2.99654651,FDA,METAPROTERENOL
381.69000000000005,5.801400000000003,27.05,0,3,6,3,0.16666666666666666,24,3,0.5391871956552778,1,0,0,0.8067857142857142,0,fda_1166,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.35572815,FDA,ECONAZOLE
591.7840000000001,7.99970000000001,36.02,0,6,15,2,0.59375,41,4,0.15432075680363713,2,1,0,0.7427142857142857,1,fda_1344,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.16334343,FDA,FLUPHENAZINE DECANOATE
447.9340000000003,4.357300000000004,66.84,1,5,8,2,0.4166666666666667,31,3,0.48084243684752914,0,0,0,0.5225714285714285,1,fda_1361,C[C@@H](O)C(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.6617322,FDA,HALOPERIDOL LACTATE
309.47800000000007,5.015000000000005,3.24,0,2,2,2,0.4,22,4,0.7664689844331225,1,0,0,0.9768571428571429,0,fda_1355,CN1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1,4.73394632,FDA,METHIXENE
447.54300000000035,2.965820000000001,105.03999999999999,2,9,5,3,0.4583333333333333,33,5,0.5754108874418277,0,0,0,0.24971428571428578,1,fda_1745,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,5.4295578,FDA,PALBOCICLIB
344.4950000000001,4.840100000000005,43.370000000000005,0,3,2,0,0.8181818181818182,25,4,0.6732503232022307,0,0,0,0.6902142857142857,0,fda_144,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5.81028891,FDA,TESTOSTERONE PROPIONATE
414.34600000000006,3.4407000000000014,59.59,2,4,7,1,0.5882352941176471,28,2,0.6715843719947417,0,0,0,0.5743571428571428,0,fda_1169,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3.81537247,FDA,FLECAINIDE
284.42800000000005,4.241000000000003,6.48,0,3,4,2,0.29411764705882354,20,3,0.8288580486751157,0,0,1,0.9537142857142857,0,fda_183,CN(C)CCCN1c2ccccc2Sc2ccccc21,4.17531157,FDA,PROMAZINE
366.806,-0.7133999999999994,115.56,2,6,4,1,0.26666666666666666,24,3,0.6798087330589467,0,0,0,0.1745714285714286,0,fda_1021,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Cl)CS[C@H]12)c1ccccc1,3.90593076,FDA,CEFACLOR
160.237,0.6441999999999999,26.3,0,2,3,0,0.875,11,0,0.4472483918669033,0,0,0,0.8121428571428572,0,fda_1179,CC(=O)O[C@H](C)C[N+](C)(C)C,2.59113908,FDA,METHACHOLINE
399.48700000000014,1.9924,96.19,2,6,2,0,0.6956521739130435,29,5,0.7403379417393309,0,0,0,0.31292857142857144,0,fda_1839,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1,5.26731443,FDA,M DEFLAZACORT
128.15099999999998,-0.9701999999999995,66.15,1,3,4,0,0.5,9,0,0.4952133881188815,0,0,0,0.5275,0,fda_1478,C=C[C@@H](N)CCC(=O)[O-],2.63106179,FDA,VIGABATRIN
311.46900000000005,3.9624000000000033,23.47,1,2,5,1,0.6190476190476191,23,4,0.8320193452810374,0,0,0,0.8323571428571429,0,fda_1121,O[C@](CCN1CCCCC1)(c1ccccc1)[C@H]1C[C@H]2C=C[C@@H]1C2,4.83453512,FDA,BIPERIDEN
456.5720000000002,2.7171000000000003,110.43,3,6,6,3,0.36363636363636365,32,4,0.5260863337385334,0,0,0,0.2112142857142857,1,fda_1272,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,3.95120168,FDA,DELAVIRDINE
461.1130000000001,-3.508799999999999,269.96,2,16,10,2,0.375,28,2,0.2563621381710445,1,1,0,0.0,1,fda_1670,Nc1nc2c(ncn2COCCO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])c(=O)[nH]1,4.61172295,FDA,M ACYCLOVIR
205.27699999999996,1.7385,40.129999999999995,0,2,4,1,0.46153846153846156,15,1,0.7507790478562271,0,0,0,0.7133571428571429,0,fda_1152,CC(C)Cc1ccc([C@H](C)C(=O)[O-])cc1,4.56401396,FDA,IBUPROFEN
488.6210000000003,4.093500000000003,106.97000000000001,1,7,7,0,0.7857142857142857,35,4,0.5378739644790023,0,0,0,0.23592857142857138,0,fda_1328,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,5.50807714,FDA,HYDROCORTISONE PROBUTATE
183.25099999999998,1.1278,46.17,1,2,2,0,0.8,13,1,0.6521582317615695,0,0,0,0.6702142857142857,0,fda_163,CCC1(CC)C(=O)NC[C@@H](C)C1=O,3.70696449,FDA,METHYPRYLON
